Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6	X7	Y7	Flag7	X8	Y8	Flag8	X9	Y9	Flag9
Tracks 1 to 9
91	1180.50000	475.50000	 	 	 	 	133.25954	702.21523	 	1213.50000	241.50000	 	208.27438	1053.57625	 	 	 	 	 	 	 	 	 	 	 	 	 
92	1182.00000	477.00000	 	 	 	 	138.03538	704.90460	 	1207.06925	249.87939	 	217.50000	1050.00000	 	 	 	 	 	 	 	 	 	 	 	 	 
93	1182.00000	478.50000	 	 	 	 	 	 	 	1208.52554	250.23653	 	216.00000	1051.50000	 	 	 	 	 	 	 	 	 	 	 	 	 
94	1180.50000	475.50000	 	 	 	 	 	 	 	1204.18944	248.08157	 	217.50000	1050.00000	 	 	 	 	 	 	 	 	 	 	 	 	 
95	1180.50000	475.50000	 	 	 	 	131.69154	723.39324	*	1211.48375	251.21665	 	208.10947	1054.88011	 	 	 	 	 	 	 	 	 	 	 	 	 
96	1182.00000	477.00000	 	 	 	 	 	 	 	1215.00000	238.50000	 	214.50000	1051.50000	 	 	 	 	 	 	 	 	 	 	 	 	 
97	1182.00000	478.50000	 	 	 	 	139.12260	706.32841	*	1213.50000	238.50000	 	206.85394	1053.61563	 	 	 	 	 	 	 	 	 	 	 	 	 
98	1185.00000	478.50000	 	 	 	 	 	 	 	1220.25982	228.07726	 	206.87000	1053.94492	 	 	 	 	 	 	 	 	 	 	 	 	 
99	1185.00000	478.50000	 	 	 	 	 	 	 	1224.51164	232.98580	 	206.46965	1053.99672	 	 	 	 	 	 	 	 	 	 	 	 	 
100	1183.50000	477.00000	 	 	 	 	 	 	 	1215.00000	238.50000	 	208.49902	1052.62638	 	 	 	 	 	 	 	 	 	 	 	 	 
101	1183.50000	478.50000	 	 	 	 	 	 	 	1224.63510	231.66405	 	208.54713	1052.94156	 	 	 	 	 	 	 	 	 	 	 	 	 
102	1183.50000	478.50000	 	 	 	 	 	 	 	 	 	 	207.00000	1050.00000	 	 	 	 	 	 	 	 	 	 	 	 	 
103	1182.00000	477.00000	 	 	 	 	 	 	 	 	 	 	207.00000	1047.00000	 	 	 	 	 	 	 	 	 	 	 	 	 
104	1180.50000	477.00000	 	 	 	 	 	 	 	1222.71846	228.74278	*	207.00000	1050.00000	 	 	 	 	 	 	 	 	 	 	 	 	 
105	1182.00000	478.50000	 	 	 	 	 	 	 	1223.60513	230.76035	 	205.72332	1053.24758	 	 	 	 	 	 	 	 	 	 	 	 	 
106	1182.00000	478.50000	 	 	 	 	 	 	 	 	 	 	205.15359	1053.23576	 	 	 	 	 	 	 	 	 	 	 	 	 
107	1185.00000	478.50000	 	 	 	 	 	 	 	1215.00000	237.00000	*	206.07446	1052.92949	 	 	 	 	 	 	 	 	 	 	 	 	 
108	1182.00000	477.00000	 	 	 	 	 	 	 	1215.00000	237.00000	 	206.26193	1052.37010	 	 	 	 	 	 	 	 	 	 	 	 	 
109	1183.50000	477.00000	 	 	 	 	134.29754	702.62445	 	1215.00000	238.50000	 	206.58177	1052.93466	 	 	 	 	 	 	 	 	 	 	 	 	 
110	1185.00000	475.50000	 	 	 	 	132.00000	711.00000	 	1215.00000	237.00000	 	207.05127	1052.56806	 	 	 	 	 	 	 	 	 	 	 	 	 
111	1182.00000	477.00000	 	 	 	 	 	 	 	1213.50000	238.50000	 	206.58411	1052.90552	 	 	 	 	 	 	 	 	 	 	 	 	 
112	1182.00000	475.50000	 	 	 	 	 	 	 	1215.00000	237.00000	 	206.74160	1052.88159	 	 	 	 	 	 	 	 	 	 	 	 	 
113	1185.00000	475.50000	 	 	 	 	 	 	 	1215.00000	238.50000	 	206.85628	1052.41645	 	 	 	 	 	 	 	 	 	 	 	 	 
114	1186.50000	472.50000	 	 	 	 	128.55955	723.93269	*	 	 	 	206.67341	1053.08435	 	 	 	 	 	 	 	 	 	 	 	 	 
115	1182.00000	477.00000	 	 	 	 	 	 	 	 	 	 	207.00000	1047.00000	 	 	 	 	 	 	 	 	 	 	 	 	 
116	1182.00000	474.00000	 	 	 	 	120.84341	717.93850	*	1213.50000	238.50000	*	210.00000	1048.50000	 	 	 	 	 	 	 	 	 	 	 	 	 
117	1182.00000	472.50000	 	 	 	 	119.86081	708.98853	 	1213.50000	237.00000	 	206.55359	1053.03262	 	 	 	 	 	 	 	 	 	 	 	 	 
118	1180.50000	472.50000	 	 	 	 	 	 	 	1213.50000	238.50000	 	206.74148	1053.71316	 	 	 	 	 	 	 	 	 	 	 	 	 
119	1180.50000	474.00000	 	 	 	 	135.67633	721.69151	*	1213.50000	238.50000	 	210.00000	1050.00000	 	 	 	 	 	 	 	 	 	 	 	 	 
120	1180.50000	477.00000	 	 	 	 	136.41221	721.20559	 	1213.50000	238.50000	 	206.66278	1052.59798	 	 	 	 	 	 	 	 	 	 	 	 	 
