Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6	X7	Y7	Flag7	X8	Y8	Flag8
Tracks 1 to 8
134	1000.50000	642.00000	 	712.50000	471.00000	 	816.00000	373.50000	 	534.00000	694.50000	 	591.00000	430.50000	 	1053.00000	525.00000	 	528.00000	103.50000	 	694.50000	699.00000	 
135	1000.50000	645.00000	 	717.00000	471.00000	 	819.00000	372.00000	 	532.50000	694.50000	 	595.50000	433.50000	 	1048.50000	526.50000	 	529.50000	103.50000	 	694.50000	700.50000	 
136	999.00000	640.50000	 	718.50000	468.00000	 	820.50000	373.50000	 	532.50000	693.00000	 	601.50000	433.50000	 	1050.00000	528.00000	 	526.50000	100.50000	 	696.00000	699.00000	 
137	997.50000	639.00000	 	718.50000	465.00000	 	817.50000	373.50000	 	532.50000	693.00000	 	600.00000	435.00000	 	1045.50000	528.00000	 	528.00000	99.00000	 	693.00000	700.50000	 
138	996.00000	639.00000	 	717.00000	468.00000	 	816.00000	372.00000	 	532.50000	693.00000	 	603.00000	438.00000	 	1044.00000	529.50000	 	526.50000	100.50000	 	693.00000	708.00000	 
139	993.00000	634.50000	 	720.00000	466.50000	 	811.50000	373.50000	 	534.00000	696.00000	 	601.50000	435.00000	 	1044.00000	528.00000	 	528.00000	97.50000	 	693.00000	706.50000	 
140	988.50000	631.50000	 	723.00000	466.50000	 	810.00000	366.00000	 	532.50000	696.00000	 	601.50000	433.50000	 	1045.50000	528.00000	 	525.00000	94.50000	 	696.00000	705.00000	 
141	990.00000	631.50000	 	721.50000	465.00000	 	810.00000	364.50000	 	534.00000	696.00000	 	600.00000	435.00000	 	1042.50000	525.00000	 	526.50000	93.00000	 	691.50000	706.50000	 
142	990.00000	634.50000	 	721.50000	466.50000	 	810.00000	360.00000	 	532.50000	696.00000	 	598.50000	432.00000	 	1045.50000	526.50000	 	528.00000	94.50000	 	693.00000	706.50000	 
143	993.00000	633.00000	 	726.00000	468.00000	 	810.00000	360.00000	 	531.00000	694.50000	 	591.00000	436.50000	 	1045.50000	529.50000	 	525.00000	94.50000	 	694.50000	703.50000	 
144	994.50000	633.00000	 	727.50000	466.50000	 	808.50000	360.00000	 	528.00000	693.00000	 	589.50000	438.00000	 	1044.00000	526.50000	 	529.50000	93.00000	 	693.00000	703.50000	 
145	996.00000	633.00000	 	724.50000	462.00000	 	810.00000	357.00000	 	529.50000	690.00000	 	585.00000	435.00000	 	1040.43321	523.76322	 	526.50000	90.00000	 	696.00000	706.50000	 
146	996.00000	633.00000	 	723.00000	460.50000	 	811.50000	354.00000	 	531.00000	688.50000	 	583.50000	432.00000	 	1041.00000	525.00000	 	529.50000	90.00000	 	696.00000	708.00000	 
147	993.00000	634.50000	 	721.50000	463.50000	 	813.00000	355.50000	 	531.00000	691.50000	 	582.00000	430.50000	 	1038.00000	526.50000	 	526.50000	90.00000	 	697.50000	706.50000	 
148	993.00000	634.50000	 	721.50000	463.50000	 	811.50000	352.50000	 	531.00000	691.50000	 	582.00000	429.00000	 	1038.00000	528.00000	 	528.00000	90.00000	 	697.50000	706.50000	 
149	993.00000	631.50000	 	723.00000	463.50000	 	808.50000	352.50000	 	531.00000	693.00000	 	580.50000	423.00000	 	1038.00000	529.50000	 	528.00000	88.50000	 	700.50000	709.50000	 
150	991.50000	633.00000	 	720.00000	462.00000	 	807.00000	354.00000	 	526.50000	696.00000	 	580.50000	427.50000	 	1038.00000	529.50000	 	528.00000	91.50000	 	700.50000	714.00000	 
151	991.50000	633.00000	 	724.50000	465.00000	 	807.00000	352.50000	 	528.00000	694.50000	 	583.50000	427.50000	 	1039.50000	528.00000	 	531.00000	94.50000	 	702.00000	717.00000	 
152	990.00000	633.00000	 	724.50000	462.00000	 	804.00000	352.50000	 	528.00000	691.50000	 	583.50000	427.50000	 	1036.50000	525.00000	 	531.00000	94.50000	 	703.50000	715.50000	 
153	990.00000	634.50000	 	724.50000	463.50000	 	807.00000	357.00000	 	531.00000	691.50000	 	585.00000	429.00000	 	1033.26471	528.98583	 	532.50000	97.50000	 	706.50000	718.50000	 
154	990.00000	637.50000	 	727.50000	462.00000	 	807.00000	354.00000	 	531.00000	691.50000	 	586.50000	424.50000	 	1039.50000	528.00000	 	531.00000	97.50000	 	709.50000	720.00000	 
155	990.00000	636.00000	 	727.50000	460.50000	 	805.50000	355.50000	 	528.00000	691.50000	 	586.50000	426.00000	 	1036.50000	531.00000	 	531.00000	96.00000	 	712.50000	718.50000	 
156	990.00000	636.00000	 	729.00000	460.50000	 	805.50000	355.50000	 	526.50000	693.00000	 	588.00000	429.00000	 	1036.50000	532.50000	 	531.00000	93.00000	 	711.00000	718.50000	 
157	994.50000	639.00000	 	735.00000	457.50000	 	807.00000	354.00000	 	526.50000	691.50000	 	591.00000	429.00000	 	1039.50000	532.50000	 	532.50000	91.50000	 	709.50000	720.00000	 
158	993.00000	639.00000	 	735.00000	460.50000	 	807.00000	355.50000	 	528.00000	687.00000	 	591.00000	429.00000	 	1039.50000	538.50000	 	531.00000	91.50000	 	706.50000	721.50000	 
159	997.50000	639.00000	 	733.50000	457.50000	 	810.00000	357.00000	 	532.50000	685.50000	 	594.00000	429.00000	 	1038.00000	538.50000	 	531.00000	90.00000	 	702.00000	718.50000	 
160	994.50000	639.00000	 	732.00000	456.00000	 	810.00000	354.00000	 	531.00000	684.00000	 	597.00000	430.50000	 	1036.50000	535.50000	 	529.50000	88.50000	 	699.00000	712.50000	 
161	997.50000	640.50000	 	736.50000	456.00000	 	810.00000	355.50000	 	532.50000	687.00000	 	597.00000	426.00000	 	1038.00000	538.50000	 	531.00000	91.50000	 	703.50000	717.00000	 
162	997.50000	639.00000	 	736.50000	454.50000	 	807.00000	354.00000	 	535.50000	688.50000	 	597.00000	421.50000	 	1038.00000	541.50000	 	532.50000	91.50000	 	700.50000	715.50000	 
163	1002.00000	637.50000	 	735.00000	451.50000	 	805.50000	354.00000	 	535.50000	687.00000	 	594.00000	415.50000	 	1033.50000	544.50000	 	532.50000	90.00000	 	699.00000	715.50000	 
164	1005.00000	637.50000	 	735.00000	450.00000	 	808.50000	355.50000	 	537.00000	684.00000	 	597.00000	415.50000	 	1032.00000	547.50000	 	529.50000	90.00000	 	702.00000	717.00000	 
165	1000.50000	639.00000	 	736.50000	448.50000	 	808.50000	355.50000	 	535.50000	682.50000	 	597.00000	414.00000	 	1030.50000	549.00000	 	531.00000	91.50000	 	702.00000	717.00000	 
166	1005.00000	637.50000	 	733.50000	450.00000	 	811.50000	352.50000	 	535.50000	685.50000	 	597.00000	412.50000	 	1030.50000	549.00000	 	534.00000	91.50000	 	699.00000	720.00000	 
167	1006.50000	634.50000	 	736.50000	450.00000	 	816.00000	351.00000	 	534.00000	684.00000	 	597.00000	409.50000	 	1029.00000	549.00000	 	534.00000	85.50000	 	694.50000	723.00000	 
168	1003.50000	634.50000	 	736.50000	447.00000	 	817.50000	351.00000	 	534.75000	687.00000	 	594.00000	412.50000	 	1029.00000	550.50000	 	537.00000	87.00000	 	693.00000	721.50000	 
169	999.00000	637.50000	 	739.50000	448.50000	 	822.00000	352.50000	 	534.00000	687.00000	 	592.50000	414.00000	 	1027.50000	552.00000	 	537.00000	88.50000	 	693.00000	723.00000	 
170	1002.00000	636.00000	 	742.50000	448.50000	 	823.50000	348.00000	 	534.00000	685.50000	 	592.50000	412.50000	 	1026.00000	549.00000	 	540.00000	82.50000	 	694.50000	723.00000	 
171	1002.00000	636.00000	 	742.50000	453.00000	 	825.00000	351.00000	 	532.50000	687.00000	 	589.50000	409.50000	 	1025.10868	547.45536	 	540.00000	81.00000	 	694.50000	720.00000	 
172	1002.00000	637.50000	 	742.50000	456.00000	 	825.00000	352.50000	 	529.50000	693.00000	 	589.50000	411.00000	 	1024.50000	553.50000	 	538.50000	85.50000	 	693.00000	721.50000	 
173	1002.00000	637.50000	 	741.00000	456.00000	 	822.00000	351.00000	 	523.50000	688.50000	 	586.50000	418.50000	 	1024.50000	552.00000	 	538.50000	82.50000	 	693.00000	721.50000	 
174	1000.50000	636.00000	 	738.00000	451.50000	 	823.50000	348.00000	 	522.00000	690.00000	 	588.00000	420.00000	 	1025.84877	548.83338	 	538.50000	81.00000	 	690.00000	715.50000	 
175	1003.50000	636.00000	 	738.00000	451.50000	 	825.00000	346.50000	 	525.00000	688.50000	 	585.00000	421.50000	 	1027.50000	549.00000	 	540.00000	79.50000	 	691.50000	714.00000	 
176	1003.50000	636.00000	 	738.00000	454.50000	 	822.00000	349.50000	 	525.00000	690.00000	 	583.50000	420.00000	 	1026.00000	549.00000	 	541.50000	81.00000	 	691.50000	714.00000	 
177	1008.00000	637.50000	 	736.50000	451.50000	 	828.00000	351.00000	 	526.50000	694.50000	 	585.00000	420.00000	 	1024.50000	552.00000	 	541.50000	82.50000	 	693.00000	717.00000	 
178	1011.00000	639.00000	 	735.00000	450.00000	 	828.00000	352.50000	 	529.50000	696.00000	 	586.50000	418.50000	 	1026.00000	550.50000	 	538.50000	84.00000	 	691.50000	715.50000	 
179	1009.50000	637.50000	 	732.00000	447.00000	 	829.50000	355.50000	 	526.50000	697.50000	 	586.50000	424.50000	 	1029.00000	549.00000	 	538.50000	84.00000	 	691.50000	714.00000	 
180	1008.00000	636.00000	 	730.50000	442.50000	 	831.00000	355.50000	 	525.00000	696.00000	 	588.00000	423.00000	 	1030.50000	549.00000	 	537.00000	87.00000	 	691.50000	715.50000	 
181	1006.50000	634.50000	 	730.50000	444.00000	 	829.50000	357.00000	 	523.50000	694.50000	 	586.50000	424.50000	 	1030.50000	547.50000	 	540.00000	87.00000	 	691.50000	709.50000	 
182	1009.50000	634.50000	 	732.00000	444.00000	 	829.50000	355.50000	 	526.50000	697.50000	 	586.50000	423.00000	 	1036.50000	544.50000	 	541.50000	84.00000	 	691.50000	708.00000	 
183	1011.00000	630.00000	 	732.00000	450.00000	 	831.00000	357.00000	 	528.00000	699.00000	 	586.50000	423.00000	 	1038.00000	544.50000	 	541.50000	88.50000	 	696.00000	708.00000	 
184	1011.00000	627.00000	 	733.50000	453.00000	 	829.50000	357.00000	 	529.50000	699.00000	 	591.00000	423.00000	 	1033.50000	544.50000	 	540.00000	88.50000	 	696.00000	708.00000	 
185	1006.50000	625.50000	 	736.50000	453.00000	 	828.00000	354.00000	 	532.50000	697.50000	 	591.00000	418.50000	 	1032.00000	543.00000	 	541.50000	85.50000	 	697.50000	703.50000	 
186	1002.00000	630.00000	 	738.00000	451.50000	 	826.50000	352.50000	 	535.50000	700.50000	 	589.50000	412.50000	 	1033.50000	544.50000	 	543.00000	87.00000	 	696.00000	703.50000	 
187	1002.00000	634.50000	 	741.00000	456.00000	 	828.00000	357.00000	 	535.50000	700.50000	 	588.00000	414.00000	 	1036.50000	544.50000	 	544.50000	85.50000	 	693.00000	705.00000	 
188	1006.50000	631.50000	 	744.00000	457.50000	 	829.50000	355.50000	 	535.50000	699.00000	 	591.00000	412.50000	 	1036.50000	540.00000	 	546.00000	85.50000	 	691.50000	708.00000	 
189	1006.50000	627.00000	 	744.00000	457.50000	 	832.50000	354.00000	 	535.50000	700.50000	 	595.50000	415.50000	 	1036.50000	538.50000	 	549.00000	84.00000	 	694.50000	712.50000	 
190	1008.00000	628.50000	 	744.00000	459.00000	 	831.00000	352.50000	 	538.50000	703.50000	 	594.00000	417.00000	 	1036.50000	537.00000	 	549.00000	90.00000	 	690.00000	712.50000	 
191	1009.50000	631.50000	 	744.00000	459.00000	 	829.50000	354.00000	 	540.00000	703.50000	 	594.00000	412.50000	 	1036.50000	540.00000	 	550.50000	88.50000	 	688.50000	712.50000	 
192	1009.50000	627.00000	 	745.50000	462.00000	 	826.50000	358.50000	 	546.00000	708.00000	 	594.00000	411.00000	 	1035.00000	535.50000	 	549.00000	85.50000	 	685.50000	709.50000	 
193	1006.50000	628.50000	 	745.50000	460.50000	 	828.00000	360.00000	 	544.50000	703.50000	 	594.00000	411.00000	 	1038.00000	535.50000	 	546.00000	82.50000	 	687.00000	711.00000	 
194	1005.00000	633.00000	 	744.00000	463.50000	 	829.50000	363.00000	 	546.03031	706.60044	 	594.00000	415.50000	 	1035.00000	535.50000	 	544.50000	85.50000	 	688.50000	711.00000	 
195	1003.50000	630.00000	 	748.50000	462.00000	 	828.00000	361.50000	 	550.50000	703.50000	 	591.00000	414.00000	 	1033.50000	535.50000	 	544.50000	85.50000	 	690.00000	712.50000	 
196	1006.50000	628.50000	 	745.50000	463.50000	 	831.00000	363.00000	 	546.00000	706.50000	 	588.00000	409.50000	 	1035.00000	532.50000	 	544.50000	84.00000	 	691.50000	711.00000	 
197	1009.50000	634.50000	 	747.00000	463.50000	 	835.50000	364.50000	 	547.50000	705.00000	 	589.50000	405.00000	 	1036.50000	529.50000	 	544.50000	84.00000	 	690.00000	709.50000	 
198	1011.00000	640.50000	 	747.00000	465.00000	 	835.50000	366.00000	 	549.00000	708.00000	 	588.00000	408.00000	 	1033.50000	528.00000	 	543.00000	88.50000	 	688.50000	712.50000	 
199	1009.50000	640.50000	 	745.50000	469.50000	 	835.50000	369.00000	 	546.00000	705.00000	 	588.00000	402.00000	 	1033.50000	529.50000	 	541.50000	85.50000	 	690.00000	712.50000	 
200	1012.50000	634.50000	 	748.50000	469.50000	 	837.00000	367.50000	 	549.00000	706.50000	 	589.50000	403.50000	 	1032.00000	532.50000	 	543.00000	84.00000	 	691.50000	711.00000	 
201	1011.00000	634.50000	 	745.50000	471.00000	 	835.50000	370.50000	 	552.00000	711.00000	 	588.00000	408.00000	 	1033.50000	529.50000	 	544.50000	81.00000	 	690.00000	714.00000	 
202	1014.00000	637.50000	 	744.00000	475.50000	 	835.50000	372.00000	 	552.00000	711.00000	 	585.00000	409.50000	 	1035.00000	534.00000	 	541.50000	85.50000	 	691.50000	720.00000	 
203	1011.00000	636.00000	 	742.50000	477.00000	 	835.50000	370.50000	 	550.50000	711.00000	 	589.50000	411.00000	 	1035.00000	525.00000	 	540.00000	81.00000	 	690.00000	718.50000	 
204	1011.00000	637.50000	 	744.00000	477.00000	 	837.00000	373.50000	 	549.00000	708.00000	 	591.00000	411.00000	 	1032.00000	523.50000	 	540.00000	81.00000	 	690.00000	714.00000	 
205	1009.50000	637.50000	 	744.00000	478.50000	 	840.00000	378.00000	 	549.00000	706.50000	 	592.50000	415.50000	 	1033.50000	526.50000	 	541.50000	85.50000	 	691.50000	718.50000	 
206	1009.50000	639.00000	 	747.00000	481.50000	 	837.00000	381.00000	 	549.00000	706.50000	 	592.50000	412.50000	 	1033.50000	526.50000	 	541.50000	85.50000	 	693.00000	715.50000	 
207	1014.00000	637.50000	 	744.00000	477.00000	 	841.50000	378.00000	 	547.50000	706.50000	 	591.00000	408.00000	 	1038.00000	526.50000	 	543.00000	81.00000	 	694.50000	712.50000	 
208	1012.50000	637.50000	 	742.50000	483.00000	 	843.00000	381.00000	 	547.50000	714.00000	 	588.00000	411.00000	 	1039.50000	526.50000	 	544.50000	81.00000	 	693.00000	717.00000	 
209	1014.00000	636.00000	 	744.00000	481.50000	 	843.00000	379.50000	 	546.00000	714.00000	 	588.00000	409.50000	 	1039.50000	522.00000	 	541.50000	76.50000	 	691.50000	718.50000	 
210	1008.00000	634.50000	 	742.50000	477.00000	 	843.00000	376.50000	 	544.50000	714.00000	 	589.50000	400.50000	 	1041.00000	519.00000	 	540.00000	76.50000	 	694.50000	717.00000	 
211	1009.50000	637.50000	 	742.50000	481.50000	 	847.50000	378.00000	 	544.50000	715.50000	 	588.00000	403.50000	 	1039.50000	519.00000	 	540.00000	78.00000	 	693.00000	714.00000	 
212	1009.50000	637.50000	 	744.00000	481.50000	 	847.50000	379.50000	 	547.50000	720.00000	 	582.00000	405.00000	 	1041.00000	522.00000	 	543.00000	81.00000	 	694.50000	717.00000	 
213	1012.50000	637.50000	 	747.00000	478.50000	 	850.50000	379.50000	 	546.00000	718.50000	 	579.00000	402.00000	 	1042.50000	522.00000	 	544.50000	75.00000	 	688.50000	711.00000	 
214	1012.50000	636.00000	 	744.00000	481.50000	 	850.50000	381.00000	 	541.50000	720.00000	 	579.00000	400.50000	 	1042.50000	520.50000	 	541.50000	73.50000	 	690.00000	712.50000	 
215	1012.50000	640.50000	 	744.00000	481.50000	 	853.50000	385.50000	 	541.50000	723.00000	 	579.00000	403.50000	 	1041.00000	519.00000	 	538.50000	72.00000	 	684.00000	714.00000	 
216	1018.50000	637.50000	 	742.50000	478.50000	 	856.50000	384.00000	 	540.00000	720.00000	 	580.50000	399.00000	 	1044.00000	511.50000	 	538.50000	70.50000	 	687.00000	711.00000	 
217	1015.50000	637.50000	 	741.00000	480.00000	 	856.50000	384.00000	 	538.50000	721.50000	 	580.50000	400.50000	 	1042.50000	519.00000	 	543.00000	70.50000	 	684.00000	714.00000	 
218	1018.50000	637.50000	 	741.00000	481.50000	 	853.50000	390.00000	 	538.50000	724.50000	 	582.00000	399.00000	 	1041.00000	520.50000	 	544.50000	69.00000	 	679.50000	715.50000	 
219	1018.50000	633.00000	 	742.50000	475.50000	 	850.50000	387.00000	 	535.50000	720.00000	 	586.50000	394.50000	 	1042.50000	520.50000	 	546.00000	66.00000	 	679.50000	711.00000	 
220	1020.00000	633.00000	 	741.00000	480.00000	 	850.50000	387.00000	 	538.50000	723.00000	 	586.50000	393.00000	 	1042.50000	523.50000	 	547.50000	66.00000	 	676.50000	715.50000	 
221	1018.50000	634.50000	 	739.50000	480.00000	 	853.50000	388.50000	 	538.50000	726.00000	 	585.00000	397.50000	 	1041.00000	523.50000	 	546.00000	64.50000	 	681.00000	718.50000	 
222	1018.50000	637.50000	 	739.50000	478.50000	 	850.50000	393.00000	 	538.50000	726.00000	 	582.00000	393.00000	 	1038.00000	523.50000	 	549.00000	63.00000	 	681.00000	718.50000	 
223	1015.50000	640.50000	 	741.00000	480.00000	 	850.50000	393.00000	 	538.50000	730.50000	 	586.50000	394.50000	 	1039.50000	528.00000	 	549.00000	60.00000	 	682.50000	717.00000	 
224	1014.00000	643.50000	 	738.00000	477.00000	 	849.00000	399.00000	 	537.00000	730.50000	 	586.50000	396.00000	 	1038.00000	531.00000	 	550.50000	57.00000	 	681.00000	720.00000	 
225	1011.00000	643.50000	 	738.00000	477.00000	 	849.00000	396.00000	 	540.00000	732.00000	 	589.50000	394.50000	 	1039.50000	529.50000	 	547.50000	58.50000	 	681.00000	718.50000	 
226	1011.00000	642.00000	 	739.50000	477.00000	 	846.00000	394.50000	 	540.00000	736.50000	 	594.00000	394.50000	 	1041.00000	531.00000	 	549.00000	61.50000	 	684.00000	721.50000	 
227	1008.00000	645.00000	 	736.50000	475.50000	 	844.50000	394.50000	 	537.00000	744.00000	 	592.50000	393.00000	 	1041.00000	531.00000	 	549.00000	61.50000	 	681.00000	723.00000	 
228	1011.00000	645.00000	 	738.00000	475.50000	 	846.00000	394.50000	 	535.50000	738.00000	 	597.00000	391.50000	 	1042.50000	529.50000	 	550.50000	60.00000	 	675.00000	726.00000	 
229	1011.00000	646.50000	 	735.00000	475.50000	 	844.50000	396.00000	 	535.50000	735.00000	 	598.50000	394.50000	 	1039.50000	529.50000	 	546.00000	60.00000	 	673.50000	727.50000	 
230	1011.00000	651.00000	 	732.00000	474.00000	 	841.50000	397.50000	 	534.00000	736.50000	 	600.00000	397.50000	 	1038.00000	532.50000	 	547.50000	60.00000	 	675.00000	729.00000	 
231	1008.00000	652.50000	 	735.00000	471.00000	 	841.50000	396.00000	 	534.00000	733.50000	 	598.50000	397.50000	 	1039.50000	532.50000	 	549.00000	58.50000	 	675.00000	732.00000	 
232	1008.00000	648.00000	 	733.50000	472.50000	 	843.00000	391.50000	 	534.00000	732.00000	 	598.50000	396.00000	 	1042.50000	534.00000	 	547.50000	55.50000	 	673.50000	733.50000	 
233	1009.50000	648.00000	 	732.00000	469.50000	 	844.50000	396.00000	 	534.00000	732.00000	 	597.00000	399.00000	 	1042.50000	534.00000	 	546.00000	55.50000	 	673.50000	735.00000	 
234	1006.50000	646.50000	 	730.50000	465.00000	 	841.50000	391.50000	 	535.50000	732.00000	 	598.50000	399.00000	 	1044.00000	529.50000	 	546.00000	55.50000	 	678.00000	732.00000	 
235	1006.50000	649.50000	 	727.50000	465.00000	 	843.00000	388.50000	 	537.00000	732.00000	 	595.50000	400.50000	 	1047.00000	526.50000	 	546.00000	54.00000	 	679.50000	736.50000	 
236	1006.50000	654.00000	 	726.00000	466.50000	 	838.50000	390.00000	 	537.00000	730.50000	 	595.50000	400.50000	 	1047.00000	531.00000	 	546.00000	55.50000	 	679.50000	735.00000	 
237	1009.50000	651.00000	 	726.00000	466.50000	 	838.50000	387.00000	 	537.00000	729.00000	 	591.00000	402.00000	 	1048.50000	526.50000	 	546.00000	57.00000	 	682.50000	732.00000	 
238	1009.50000	651.00000	 	726.00000	463.50000	 	835.50000	391.50000	 	535.50000	727.50000	 	588.00000	402.00000	 	1050.00000	525.00000	 	547.50000	58.50000	 	682.50000	730.50000	 
239	1009.50000	654.00000	 	727.50000	463.50000	 	838.50000	393.00000	 	535.50000	730.50000	 	591.00000	400.50000	 	1051.50000	523.50000	 	549.00000	61.50000	 	682.50000	732.00000	 
240	1011.00000	652.50000	 	729.00000	460.50000	 	840.00000	396.00000	 	540.00000	729.00000	 	592.50000	399.00000	 	1045.50000	523.50000	 	552.00000	60.00000	 	687.00000	733.50000	 

Track 	Length	Distance traveled	Nr of Frames
1	698.57926	28.50000	240
2	688.21128	48.09366	240
3	695.33550	102.63771	240
4	683.65047	28.85308	240
5	713.39524	34.53259	240
6	700.80671	57.31492	240
7	680.15072	69.60065	240
8	727.60545	120.16863	240
