Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6
Tracks 1 to 6
152	680.82344	465.04307	 	574.50000	141.00000	 	150.00000	843.00000	 	 	 	 	720.32801	600.57863	 	 	 	 
153	679.69264	462.98458	 	574.50000	141.00000	 	150.00000	843.00000	 	 	 	 	722.02355	603.39840	 	 	 	 
154	678.02392	462.38302	 	574.50000	142.50000	 	151.50000	844.50000	 	 	 	 	721.30260	602.31775	 	 	 	 
155	676.36869	461.98651	 	573.00000	142.50000	 	150.00000	844.50000	 	 	 	 	720.19569	602.09172	 	 	 	 
156	675.33956	463.68836	 	573.00000	142.50000	 	150.00000	844.50000	 	 	 	 	721.56594	600.87072	 	 	 	 
157	674.25761	465.95640	 	574.50000	141.00000	 	148.50000	844.50000	 	 	 	 	 	 	 	 	 	 
158	673.31947	466.43972	 	574.50000	141.00000	 	148.50000	843.00000	 	 	 	 	722.03997	599.59571	*	 	 	 
159	675.11453	466.11077	 	576.00000	141.00000	 	147.00000	844.50000	 	 	 	 	 	 	 	 	 	 
160	675.08135	467.21401	 	574.50000	139.50000	 	148.50000	843.00000	 	 	 	 	720.63577	599.58640	*	 	 	 
161	671.94480	465.96604	 	573.00000	139.50000	 	148.50000	843.00000	 	 	 	 	 	 	 	 	 	 
162	671.55505	469.02808	 	571.50000	139.50000	 	148.50000	843.00000	 	 	 	 	720.05813	600.54837	*	 	 	 
163	669.92227	471.37991	 	571.50000	139.50000	 	148.50000	843.00000	 	 	 	 	720.21602	601.44782	 	 	 	 
164	671.52293	467.50464	 	571.50000	139.50000	 	148.50000	843.00000	 	 	 	 	719.96016	601.33047	 	 	 	 
165	672.55491	465.46029	 	571.50000	139.50000	 	148.50000	843.00000	 	 	 	 	719.47433	601.34908	 	 	 	 
166	668.63467	467.13829	 	571.50000	139.50000	 	148.50000	841.50000	 	 	 	 	 	 	 	 	 	 
167	669.68009	464.98326	 	571.50000	141.00000	 	148.50000	841.50000	 	 	 	 	 	 	 	 	 	 
168	671.94968	462.68743	 	573.00000	141.00000	 	150.00000	841.50000	 	 	 	 	 	 	 	 	 	 
169	670.80425	464.46682	 	573.00000	142.50000	 	147.00000	840.00000	 	 	 	 	 	 	 	 	 	 
170	670.85325	464.02986	 	571.50000	141.00000	 	150.00000	840.00000	 	 	 	 	 	 	 	 	 	 
171	669.32240	464.06458	 	571.50000	139.50000	 	150.00000	841.50000	 	 	 	 	 	 	 	 	 	 
172	668.28151	465.32049	 	571.50000	139.50000	 	148.50000	843.00000	 	 	 	 	 	 	 	 	 	 
173	667.67125	466.39293	 	571.50000	139.50000	 	148.50000	841.50000	 	 	 	 	 	 	 	 	 	 
174	665.85369	468.35918	 	571.50000	139.50000	 	148.50000	840.00000	 	 	 	 	 	 	 	 	 	 
175	 	 	 	571.50000	141.00000	 	148.50000	840.00000	 	 	 	 	 	 	 	 	 	 
176	665.11123	474.44590	*	573.00000	142.50000	 	150.00000	838.50000	 	 	 	 	 	 	 	 	 	 
177	665.09320	475.74151	 	573.00000	141.00000	 	148.50000	838.50000	 	 	 	 	 	 	 	 	 	 
178	665.14780	477.57768	 	573.00000	139.50000	 	150.00000	840.00000	 	 	 	 	 	 	 	 	 	 
179	664.56641	476.90216	 	573.00000	141.00000	 	147.00000	840.00000	 	 	 	 	 	 	 	 	 	 
180	664.46835	474.26950	 	571.50000	141.00000	 	147.00000	840.00000	 	 	 	 	 	 	 	 	 	 
181	664.06059	475.01158	 	571.50000	141.00000	 	147.00000	840.00000	 	 	 	 	 	 	 	 	 	 
182	664.74514	473.09825	 	571.50000	141.00000	 	147.00000	840.00000	 	 	 	 	 	 	 	 	 	 
183	665.79159	473.04297	 	571.50000	141.00000	 	147.00000	840.00000	 	 	 	 	 	 	 	 	 	 
184	665.54336	468.49075	 	573.00000	142.50000	 	144.00000	841.50000	 	 	 	 	 	 	 	 	 	 
185	664.10731	469.27020	 	573.00000	142.50000	 	145.50000	841.50000	 	 	 	 	 	 	 	 	 	 
186	664.06361	470.17069	 	573.00000	141.00000	 	145.50000	841.50000	 	 	 	 	 	 	 	 	 	 
187	662.94507	471.07402	 	573.00000	141.00000	 	147.00000	841.50000	 	 	 	 	 	 	 	 	 	 
188	661.38956	474.54160	 	573.00000	141.00000	 	148.50000	840.00000	 	 	 	 	 	 	 	 	 	 
189	661.28405	474.97258	 	573.00000	141.00000	 	150.00000	840.00000	 	 	 	 	 	 	 	 	 	 
190	661.84990	474.71271	 	573.00000	141.00000	 	151.50000	840.00000	 	 	 	 	 	 	 	 	 	 
191	661.49481	473.01151	 	573.00000	141.00000	 	148.50000	838.50000	 	 	 	 	 	 	 	 	 	 
192	661.51666	471.45669	 	573.00000	139.50000	 	148.50000	837.00000	 	 	 	 	 	 	 	 	 	 
193	661.30205	471.63742	 	570.00000	138.00000	 	144.00000	835.50000	 	 	 	 	 	 	 	 	 	 
194	660.30535	473.80570	 	571.50000	136.50000	 	142.50000	834.00000	 	 	 	 	 	 	 	 	 	 
195	659.61940	472.84138	 	571.50000	135.00000	 	142.50000	834.00000	 	 	 	 	 	 	 	 	 	 
196	658.93691	472.63253	 	571.50000	135.00000	 	144.00000	834.00000	 	 	 	 	 	 	 	 	 	 
