Frame	X1	Y1	Flag1	X2	Y2	Flag2
217	-29.9313	6.3356	0	9.1417	8.8019	0
218	-29.8473	6.4007	0	9.0559	8.8417	0
219	-29.9110	6.3205	0	9.0458	8.8286	0
220	-29.8118	6.2875	0	9.0855	8.7943	0
221	-29.7595	6.3513	0	8.9730	8.7116	0
222	-29.8436	6.4356	0	8.9595	8.7163	0
223	-29.8783	6.5196	0	8.9887	8.7174	0
224	-29.9057	6.4686	0	8.9559	8.7469	0
225	-29.9450	6.4323	0	8.9227	8.7744	0
226	-29.9464	6.3880	0	8.9416	8.8143	0
227	-29.9694	6.3993	0	8.9962	8.8147	0
228	-29.9267	6.3038	0	8.9777	8.8090	0
229	-29.9232	6.3476	0	8.8378	8.6753	0
230	-29.8376	6.4585	0	8.8462	8.6962	0
231	-29.8378	6.4799	0	8.7776	8.6894	0
232	-29.7467	6.5140	0	8.7307	8.5767	0
233	-29.7244	6.4421	0	8.7326	8.5401	0
234	-29.7043	6.4844	0	8.7123	8.5395	0
235	-29.7419	6.5390	0	8.7044	8.5550	0
236	-29.6884	6.5279	0	8.6792	8.5811	0
237	-29.7480	6.5970	0	8.5310	8.5675	0
238	-29.6914	6.5832	0	8.5573	8.6115	0
239	-29.7412	6.6165	0	8.4842	8.6439	0
240	-29.7717	6.6772	0	8.3115	8.5236	0
