Frame	X4	Y4	Flag4	X3	Y3	Flag3	X2	Y2	Flag2	X5	Y5	Flag5	X1	Y1	Flag1	X6	Y6	Flag6
95	1036.5000	382.5000	0	522.0000	132.0000	0	816.0000	573.0000	0	1092.9315	880.6936	0	1139.2201	890.6902	0			
96	1032.0000	382.5000	0	520.5000	132.0000	0	816.0000	573.0000	0	1092.5350	880.2967	0	1139.6862	887.3042	0			
97	1035.0000	384.0000	0	522.0000	133.5000	0	816.0000	574.5000	0	1092.1686	880.4105	0	1139.9995	886.0971	0			
98	1033.5000	382.5000	0	522.0000	132.0000	0	816.0000	576.0000	0	1092.1241	880.1324	0	1138.2420	884.4986	0			
99	1035.0000	382.5000	0	522.0000	133.5000	0	816.0000	573.0000	0	1092.3681	880.4097	0	1137.7695	884.3847	0			
100	1035.0000	384.0000	0	523.5000	133.5000	0	814.5000	573.0000	0	1091.7685	881.3259	0	1138.7756	884.4107	0			
101	1033.5000	385.5000	0	522.0000	133.5000	0	813.0000	576.0000	0	1091.2815	881.2422	0	1139.5841	887.5498	0			
102	1033.5000	384.0000	0	522.0000	133.5000	0	814.5000	574.5000	0	1091.9128	882.9892	0	1139.5109	886.2242	0			
103	1033.5000	382.5000	0	522.0000	135.0000	0	814.5000	574.5000	0	1092.1168	883.8706	0	1138.3332	886.1508	0			
104	1033.5000	381.0000	0	520.5000	135.0000	0	817.5000	576.0000	0	1090.9060	884.5305	0	1139.0106	884.6119	0			
105	1032.0000	381.0000	0	520.5000	135.0000	0	816.0000	574.5000	0	1091.2497	883.6570	0	1139.3966	887.1300	0			
106	1032.0000	381.0000	0	520.5000	133.5000	0	816.0000	576.0000	0	1091.6895	883.8123	0	1140.2804	885.7568	0			
107	1030.5000	379.5000	0	520.5000	132.0000	0	817.5000	577.5000	0	1091.9902	884.4784	0	1137.6631	883.9696	0			
108	1032.0000	379.5000	0	520.5000	133.5000	0	817.5000	576.0000	0	1092.3145	885.1534	0	1139.1195	887.1944	0			
109	1032.0000	379.5000	0	520.5000	133.5000	0	816.0000	576.0000	0	1091.9067	885.8838	0	1139.1004	887.3371	0			
110	1035.0000	378.0000	0	519.0000	133.5000	0	819.0000	577.5000	0	1092.7498	885.1293	0	1141.6005	889.6531	0			
111	1033.5000	378.0000	0	520.5000	133.5000	0	817.5000	577.5000	0	1093.0458	885.0657	0	1141.6526	889.1057	0			
112	1033.5000	378.0000	0	519.0000	133.5000	0	817.5000	579.0000	0	1093.4877	884.5080	0						
113	1035.0000	376.5000	0	517.5000	132.0000	0	819.0000	580.5000	0	1094.4943	886.3755	0						
114	1036.5000	378.0000	0	519.0000	133.5000	0	823.5000	583.5000	0	1095.3530	887.2109	0						
115	1035.0000	378.0000	0	522.0000	132.0000	0	825.0000	583.5000	0	1095.1766	886.9656	0						
116	1035.0000	379.5000	0	523.5000	132.0000	0	823.5000	583.5000	0	1095.8698	888.2605	0						
117	1035.0000	376.5000	0	525.0000	130.5000	0	823.5000	583.5000	0	1096.8598	888.9374	0						
118	1036.5000	378.0000	0	525.0000	130.5000	0	823.5000	583.5000	0	1095.9667	887.7342	0						
