Frame	X4	Y4	Flag4	X5	Y5	Flag5	X7	Y7	Flag7	X6	Y6	Flag6	X8	Y8	Flag8	X3	Y3	Flag3	X2	Y2	Flag2	X9	Y9	Flag9	X1	Y1	Flag1	X10	Y10	Flag10	X12	Y12	Flag12	X11	Y11	Flag11
107	769.5000	477.0000	0	439.5000	264.0000	0	561.0000	330.0000	0	1378.5000	978.0000	0	247.5000	441.0000	0	1275.0000	531.0000	0	700.5000	700.5000	0	1168.5000	549.0000	0	999.0000	615.0000	0									
108	769.5000	480.0000	0	439.5000	265.5000	0	565.5000	331.5000	0	1381.5000	979.5000	0	241.5000	441.0000	0	1275.0000	531.0000	0	697.5000	699.0000	0	1170.0000	549.0000	0	997.5000	616.5000	0									
109	769.5000	478.5000	0	438.0000	264.0000	0	570.0000	334.5000	0	1383.0000	979.5000	0	241.5000	441.0000	0	1272.0000	531.0000	0	697.5000	702.0000	0	1168.5000	549.0000	0	997.5000	618.0000	0									
110	772.5000	478.5000	0	436.5000	262.5000	0	568.5000	336.0000	0	1381.5000	979.5000	0	244.5000	439.5000	0	1272.0000	529.5000	0	699.0000	702.0000	0	1168.5000	552.0000	0	996.0000	618.0000	0									
111	772.5000	481.5000	0	436.5000	261.0000	0	570.0000	336.0000	0	1383.0000	979.5000	0	244.5000	438.0000	0	1267.5000	526.5000	0	700.5000	703.5000	0	1168.5000	546.0000	0	996.0000	618.0000	0									
112	777.0000	481.5000	0	438.0000	261.0000	0	565.5000	336.0000	0	1384.5000	982.5000	0	244.5000	439.5000	0	1269.0000	529.5000	0	697.5000	702.0000	0	1170.0000	552.0000	0	997.5000	615.0000	0									
113	778.5000	480.0000	0	436.5000	261.0000	0	565.5000	334.5000	0	1387.5000	982.5000	0	244.5000	438.0000	0	1267.5000	531.0000	0	697.5000	702.0000	0	1168.5000	552.0000	0	997.5000	613.5000	0									
114	777.0000	478.5000	0	439.5000	262.5000	0	570.0000	337.5000	0	1389.0000	984.0000	0	246.0000	438.0000	0	1267.5000	531.0000	0	697.5000	705.0000	0	1171.5000	549.0000	0	999.0000	615.0000	0									
115	775.5000	480.0000	0	436.5000	262.5000	0	572.2500	339.0000	0	1387.5000	981.0000	0	238.5000	438.0000	0	1267.5000	532.5000	0	697.5000	703.5000	0	1168.5000	547.5000	0	999.0000	616.5000	0									
116	778.5000	480.0000	0	438.0000	262.5000	0	569.6227	335.5073	0	1387.5000	984.0000	0	235.5000	438.0000	0	1267.5000	532.5000	0	700.5000	702.0000	0	1165.5000	549.0000	0	997.5000	618.0000	0									
117	778.5000	481.5000	0	435.0000	264.0000	0	568.5000	340.5000	0	1387.5000	985.5000	0	239.9531	438.3772	0	1269.0000	534.0000	0	700.5000	700.5000	0	1167.0000	549.0000	0	996.0000	619.5000	0									
118	778.5000	484.5000	0	435.0000	261.0000	0	568.5000	342.0000	0	1389.0000	987.0000	0	235.5000	438.0000	0	1269.0000	534.0000	0	702.0000	705.0000	0	1165.5000	549.0000	0	999.0000	618.0000	0									
119	778.5000	480.0000	0	436.5000	259.5000	0	570.3453	336.2351	0	1389.0000	984.0000	0	240.2711	439.1379	0	1269.0000	537.0000	0	703.5000	702.0000	0	1168.5000	552.0000	0	1000.5000	618.0000	0									
120	778.5000	480.0000	0	436.5000	259.5000	0	569.6534	336.2694	0	1387.5000	987.0000	0	237.0000	438.0000	0	1267.5000	537.0000	0	705.0000	703.5000	0	1165.5000	550.5000	0	999.0000	616.5000	0									
121	778.5000	480.0000	0	436.5000	259.5000	0	573.0000	339.0000	0	1386.0000	984.0000	0	234.0000	436.5000	0	1267.5000	535.5000	0	705.0000	703.5000	0	1168.5000	549.0000	0	999.0000	622.5000	0									
122	778.5000	481.5000	0	436.5000	262.5000	0	571.5000	339.0000	0	1384.5000	982.5000	0	240.5855	437.5025	0	1264.5000	534.0000	0	703.5000	702.0000	0	1167.0000	550.5000	0	999.0000	622.5000	0									
123	780.0000	483.0000	0	435.0000	267.0000	0	573.0000	339.0000	0	1387.5000	981.0000	0	244.5000	436.5000	0	1263.0000	535.5000	0	703.5000	703.5000	0	1165.5000	549.0000	0	999.0000	616.5000	0									
124	780.0000	486.0000	0	435.0000	268.5000	0	571.5000	337.5000	0	1384.5000	982.5000	0	247.5000	441.0000	0	1264.5000	534.0000	0	703.5000	702.0000	0	1164.0000	549.0000	0	997.5000	625.5000	0									
125	781.5000	484.5000	0	438.0000	268.5000	0	571.5000	333.0000	0	1386.0000	979.5000	0	247.5000	441.0000	0	1261.5000	535.5000	0	703.5000	702.0000	0	1164.0000	553.5000	0	997.5000	627.0000	0									
126	783.0000	486.0000	0	439.5000	267.0000	0	570.0000	333.0000	0	1387.5000	979.5000	0	235.5000	438.0000	0	1263.0000	535.5000	0	705.0000	702.0000	0	1165.5000	553.5000	0	997.5000	628.5000	0									
127	780.0000	484.5000	0	438.0000	267.0000	0	571.5000	331.5000	0	1386.0000	979.5000	0	232.5000	438.0000	0	1264.5000	535.5000	0	705.0000	703.5000	0	1164.0000	553.5000	0	996.0000	627.0000	0									
128	781.5000	483.0000	0	435.0000	265.5000	0	571.5000	334.5000	0	1386.0000	978.0000	0	237.0000	439.5000	0	1263.0000	534.0000	0	705.0000	702.0000	0	1165.5000	553.5000	0	996.0000	628.5000	0									
129	778.5000	483.0000	0	433.5000	265.5000	0	571.5000	336.0000	0	1386.0000	978.0000	0	234.0000	433.5000	0	1264.5000	532.5000	0	703.5000	703.5000	0	1168.5000	552.0000	0	994.5000	627.0000	0									
130	780.0000	483.0000	0	432.0000	264.0000	0	571.5000	336.0000	0	1387.5000	976.5000	0	237.0000	436.5000	0	1263.0000	534.0000	0	705.0000	706.5000	0	1170.0000	552.0000	0	996.0000	631.5000	0									
131	780.0000	486.0000	0	429.0000	264.0000	0	574.5000	337.5000	0	1387.5000	973.5000	0	239.7307	437.0138	0	1263.0000	532.5000	0	702.0000	700.5000	0	1171.5000	552.0000	0	997.5000	636.0000	0									
132	775.5000	484.5000	0	426.0000	264.0000	0	576.0000	334.5000	0	1389.0000	975.0000	0	241.5000	439.5000	0	1260.0000	534.0000	0	705.0000	706.5000	0	1170.0000	553.5000	0	1000.5000	631.5000	0									
133	774.0000	481.5000	0	426.0000	264.0000	0	577.5000	333.0000	0	1387.5000	973.5000	0	238.5000	435.0000	0	1260.0000	532.5000	0	702.0000	700.5000	0	1171.5000	555.0000	0	997.5000	631.5000	0									
134	774.0000	481.5000	0	427.5000	264.0000	0	576.0000	334.5000	0	1389.0000	972.0000	0	246.0000	441.0000	0	1258.5000	531.0000	0	703.5000	705.0000	0	1171.5000	555.0000	0	1000.5000	627.0000	0									
135	771.0000	483.0000	0	427.5000	262.5000	0	573.0000	337.5000	0	1387.5000	972.0000	0	246.0000	441.0000	0	1257.0000	535.5000	0	703.5000	705.0000	0	1171.5000	555.0000	0	997.5000	627.0000	0									
136	772.5000	483.0000	0	430.5000	262.5000	0	571.5000	337.5000	0	1390.5000	972.0000	0	244.5000	441.0000	0	1258.5000	535.5000	0	703.5000	705.0000	0	1170.0000	553.5000	0	1000.5000	619.5000	0									
137	772.5000	483.0000	0	430.5000	262.5000	0	571.5000	336.0000	0	1392.0000	973.5000	0	243.0000	441.0000	0	1257.0000	535.5000	0	703.5000	703.5000	0	1170.0000	555.0000	0	997.5000	628.5000	0									
138	774.0000	484.5000	0	430.5000	262.5000	0	570.0000	337.5000	0	1395.0000	976.5000	0	244.5000	441.0000	0	1258.5000	537.0000	0	705.0000	705.0000	0	1170.0000	553.5000	0	996.0000	628.5000	0									
139	775.5000	483.0000	0	429.0000	262.5000	0	571.5000	339.0000	0	1395.0000	978.0000	0	244.5000	441.0000	0	1260.0000	534.0000	0	703.5000	703.5000	0	1170.0000	553.5000	0	996.0000	628.5000	0									
140	775.5000	478.5000	0	427.5000	259.5000	0	571.5000	339.0000	0	1395.0000	978.0000	0	241.5000	438.0000	0	1258.5000	535.5000	0	703.5000	702.0000	0	1170.0000	552.0000	0	996.0000	628.5000	0									
141	775.5000	481.5000	0	429.0000	262.5000	0	571.5000	339.0000	0	1392.0000	978.0000	0	243.0000	438.0000	0	1255.5000	537.0000	0	703.5000	702.0000	0	1170.0000	552.0000	0	994.5000	628.5000	0									
142	775.5000	478.5000	0	424.5000	256.5000	0	568.5000	336.0000	0	1390.5000	981.0000	0	243.0000	439.5000	0	1252.5000	535.5000	0	705.0000	703.5000	0	1170.0000	552.0000	0	994.5000	630.0000	0									
143	774.0000	478.5000	0	424.5000	256.5000	0	567.0000	334.5000	0	1390.5000	982.5000	0	246.0000	441.0000	0	1254.0000	537.0000	0	705.0000	702.0000	0	1170.0000	552.0000	0	994.5000	630.0000	0									
144	772.5000	480.0000	0	426.0000	253.5000	0	564.0000	333.0000	0	1389.0000	982.5000	0	243.0000	438.0000	0	1257.0000	537.0000	0	709.5000	702.0000	0	1171.5000	553.5000	0	991.5000	624.0000	0									
145	771.0000	480.0000	0	429.0000	253.5000	0	562.5000	334.5000	0	1389.0000	982.5000	0	246.0000	441.0000	0	1255.5000	537.0000	0	708.0000	703.5000	0	1170.0000	553.5000	0	997.5000	621.0000	0									
146	771.0000	480.0000	0	427.5000	250.5000	0	564.0000	336.0000	0	1390.5000	984.0000	0	246.0000	441.0000	0	1257.0000	534.0000	0	712.5000	700.5000	0	1170.0000	553.5000	0	999.0000	619.5000	0									
147	775.5000	480.0000	0	427.5000	250.5000	0	565.5000	336.0000	0	1389.0000	985.5000	0	241.5000	438.0000	0	1257.0000	538.5000	0	711.0000	700.5000	0	1170.0000	552.0000	0	994.5000	622.5000	0									
148	774.0000	483.0000	0	430.5000	255.0000	0	564.0000	334.5000	0	1392.0000	982.5000	0	238.5000	441.0000	0	1258.5000	535.5000	0	711.0000	700.5000	0	1171.5000	555.0000	0	996.0000	625.5000	0									
149	771.0000	481.5000	0	432.0000	256.5000	0	562.5000	334.5000	0	1389.0000	982.5000	0	244.5000	441.0000	0	1258.5000	534.0000	0	703.5000	703.5000	0	1171.5000	553.5000	0	997.5000	619.5000	0									
150	768.0000	483.0000	0	433.5000	256.5000	0	559.5000	333.0000	0	1390.5000	984.0000	0	246.0000	441.0000	0	1258.5000	538.5000	0	703.5000	696.0000	0	1171.5000	556.5000	0	996.0000	627.0000	0									
151	768.0000	484.5000	0	436.5000	258.0000	0	561.0000	333.0000	0	1387.5000	982.5000	0	246.0000	441.0000	0	1258.5000	535.5000	0	697.5000	699.0000	0	1170.0000	553.5000	0	996.0000	627.0000	0									
152	771.0000	484.5000	0	435.0000	259.5000	0	561.0000	333.0000	0	1387.5000	982.5000	0	244.5000	439.5000	0	1261.5000	534.0000	0	697.5000	700.5000	0	1170.0000	553.5000	0	997.5000	628.5000	0									
153	772.5000	483.0000	0	435.0000	258.0000	0	559.5000	333.0000	0	1387.5000	982.5000	0	243.0000	439.5000	0	1263.0000	535.5000	0	699.0000	700.5000	0	1171.5000	555.0000	0	1000.5000	627.0000	0									
154	774.0000	480.0000	0	435.0000	258.0000	0	561.0000	330.0000	0	1387.5000	982.5000	0	247.5000	444.0000	0	1263.0000	535.5000	0	696.0000	700.5000	0	1165.5000	553.5000	0	1000.5000	628.5000	0									
155	774.0000	481.5000	0	436.5000	256.5000	0	564.0000	331.5000	0	1386.0000	979.5000	0	246.0000	435.0000	0	1264.5000	538.5000	0	697.5000	699.0000	0	1162.5000	553.5000	0	1002.0000	625.5000	0									
156	772.5000	483.0000	0	436.5000	253.5000	0	562.5000	333.0000	0	1386.0000	978.0000	0	246.0000	436.5000	0	1266.0000	541.5000	0	697.5000	699.0000	0	1170.0000	553.5000	0	1003.5000	625.5000	0									
157	771.0000	480.0000	0	436.5000	253.5000	0	564.0000	331.5000	0	1386.0000	978.0000	0	246.0000	435.0000	0	1264.5000	541.5000	0	697.5000	699.0000	0	1170.0000	555.0000	0	1002.0000	625.5000	0									
158	771.0000	480.0000	0	433.5000	258.0000	0	565.5000	331.5000	0	1389.0000	978.0000	0	246.0000	435.0000	0	1266.0000	541.5000	0	706.5000	705.0000	0	1171.5000	553.5000	0	1000.5000	616.5000	0									
159	772.5000	481.5000	0	433.5000	258.0000	0	562.5000	330.0000	0	1389.0000	979.5000	0	246.0000	435.0000	0	1264.5000	541.5000	0	697.5000	699.0000	0	1171.5000	555.0000	0	1000.5000	610.5000	0									
160	772.5000	484.5000	0	435.0000	258.0000	0	567.0000	333.0000	0	1390.5000	979.5000	0	246.0000	436.5000	0	1258.5000	544.5000	0	697.5000	699.0000	0	1171.5000	553.5000	0	999.0000	609.0000	0									
161	774.0000	487.5000	0	438.0000	256.5000	0	567.0000	333.0000	0	1392.0000	979.5000	0	246.0000	436.5000	0	1258.5000	547.5000	0	697.5000	699.0000	0	1170.0000	555.0000	0	1000.5000	610.5000	0									
162	777.0000	486.0000	0	438.0000	255.0000	0	565.5000	334.5000	0	1393.5000	981.0000	0	244.5000	435.0000	0	1257.0000	550.5000	0	703.5000	702.0000	0	1168.5000	555.0000	0	1000.5000	610.5000	0									
163	775.5000	492.0000	0	438.0000	253.5000	0	567.0000	333.0000	0	1395.0000	981.0000	0	246.0000	436.5000	0	1255.5000	553.5000	0	697.5000	699.0000	0	1170.0000	555.0000	0	999.0000	609.0000	0									
164	778.5000	492.0000	0	441.0000	253.5000	0	564.0000	337.5000	0	1396.5000	981.0000	0	246.0000	433.5000	0	1255.4093	543.9010	0	697.5000	699.0000	0	1168.5000	555.0000	0	999.0000	616.5000	0									
165	777.0000	493.5000	0	444.0000	252.0000	0	564.0000	337.5000	0	1401.0000	981.0000	0	246.0000	435.0000	0	1252.5000	552.0000	0	697.5000	699.0000	0	1171.5000	553.5000	0	1000.5000	613.5000	0									
166	777.0000	493.5000	0	441.0000	252.0000	0	567.0000	337.5000	0	1401.0000	984.0000	0	246.0000	432.0000	0	1254.0000	550.5000	0	703.5000	700.5000	0	1171.5000	553.5000	0	1000.5000	612.0000	0									
167	777.0000	492.0000	0	442.5000	252.0000	0	567.0000	339.0000	0	1401.0000	981.0000	0	246.0000	433.5000	0	1255.5000	553.5000	0	700.5000	697.5000	0	1171.5000	553.5000	0	999.0000	610.5000	0									
168	777.0000	492.0000	0	441.0000	253.5000	0	570.0000	337.5000	0	1402.5000	979.5000	0	252.0000	436.5000	0	1255.5000	555.0000	0	702.0000	699.0000	0	1170.0000	553.5000	0												
169	775.5000	489.0000	0	442.5000	253.5000	0	571.5000	336.0000	0	1402.5000	978.0000	0	255.0000	438.0000	0	1257.0000	552.0000	0	703.5000	702.0000	0	1168.5000	553.5000	0												
170	775.5000	487.5000	0	441.0000	252.0000	0	570.0000	334.5000	0	1402.5000	979.5000	0	253.5000	439.5000	0	1254.0000	553.5000	0	700.5000	697.5000	0	1156.5000	562.5000	0												
171	777.0000	489.0000	0	439.5000	252.0000	0	568.5000	333.0000	0	1401.0000	979.5000	0	250.5000	445.5000	0	1254.0000	556.5000	0	703.5000	702.0000	0	1158.0000	559.5000	0												
172	780.0000	490.5000	0	438.0000	252.0000	0	570.0000	334.5000	0	1399.5000	981.0000	0	250.5000	444.0000	0	1255.5000	556.5000	0	697.5000	699.0000	0	1161.0000	555.0000	0												
173	780.0000	489.0000	0	439.5000	252.0000	0	570.0000	333.0000	0	1399.5000	981.0000	0	250.5000	442.5000	0	1254.0000	556.5000	0	702.0000	700.5000	0	1162.5000	555.0000	0												
174	781.5000	490.5000	0	438.0000	253.5000	0	567.0000	334.5000	0	1402.5000	981.0000	0	252.0000	441.0000	0	1255.5000	555.0000	0	699.0000	699.0000	0	1164.0000	553.5000	0												
175	781.5000	490.5000	0	438.0000	252.0000	0	565.5000	328.5000	0	1399.5000	979.5000	0	250.5000	441.0000	0	1254.0000	558.0000	0	703.5000	702.0000	0	1162.5000	552.0000	0												
176	783.0000	492.0000	0	439.5000	250.5000	0	565.5000	330.0000	0	1399.5000	978.0000	0	252.0000	442.5000	0	1255.5000	559.5000	0	703.5000	702.0000	0	1161.0000	552.0000	0												
177	784.5000	492.0000	0	441.0000	249.0000	0	567.0000	325.5000	0	1398.0000	979.5000	0	252.0000	444.0000	0	1257.0000	555.0000	0	697.5000	699.0000	0	1162.5000	555.0000	0												
178	786.0000	490.5000	0	442.5000	247.5000	0	565.5000	325.5000	0	1398.0000	981.0000	0	249.0000	444.0000	0	1255.5000	555.0000	0	697.5000	699.0000	0	1162.5000	555.0000	0												
179	786.0000	490.5000	0	442.5000	249.0000	0	570.0000	327.0000	0	1399.5000	981.0000	0	252.0000	444.0000	0	1257.0000	555.0000	0	699.0000	699.0000	0															
180	786.0000	487.5000	0	444.0000	250.5000	0	571.5000	330.0000	0	1399.5000	981.0000	0	252.0000	442.5000	0	1257.0000	555.0000	0	699.0000	699.0000	0															
181	784.5000	490.5000	0	442.5000	250.5000	0	570.0000	328.5000	0	1404.0000	982.5000	0	249.0000	442.5000	0	1257.0000	555.0000	0	702.0000	697.5000	0															
182	781.5000	490.5000	0	444.0000	250.5000	0	568.5000	328.5000	0	1405.5000	982.5000	0	249.0000	442.5000	0	1254.0000	556.5000	0	700.5000	697.5000	0															
183	780.0000	493.5000	0	447.0000	247.5000	0	567.0000	330.0000	0	1402.5000	984.0000	0	250.5000	442.5000	0	1252.5000	556.5000	0	702.0000	697.5000	0															
184	780.0000	493.5000	0	447.0000	249.0000	0	570.0000	331.5000	0	1402.5000	984.0000	0	249.0000	442.5000	0	1254.0000	558.0000	0	702.0000	697.5000	0															
185	777.0000	493.5000	0	447.0000	247.5000	0	571.5000	330.0000	0	1401.0000	987.0000	0	252.2622	444.3795	0	1251.0000	555.0000	0	702.0000	697.5000	0															
186	777.0000	493.5000	0	445.5000	247.5000	0	571.5000	327.0000	0	1399.5000	985.5000	0	249.0000	445.5000	0	1249.5000	558.0000	0	702.0000	697.5000	0															
187	774.0000	492.0000	0	445.5000	249.0000	0	573.0000	328.5000	0	1398.0000	982.5000	0	250.5000	445.5000	0	1248.0000	558.0000	0	697.5000	699.0000	0															
188	771.0000	493.5000	0	448.5000	250.5000	0	576.0000	327.0000	0	1396.5000	984.0000	0	252.0000	444.0000	0	1249.5000	555.0000	0	700.5000	697.5000	0															
189	771.0000	492.0000	0	451.5000	249.0000	0	576.0000	324.0000	0	1399.5000	981.0000	0	249.0000	444.0000	0	1249.5000	556.5000	0	700.5000	697.5000	0															
190	768.0000	492.0000	0	451.5000	249.0000	0	576.0000	324.0000	0	1398.0000	979.5000	0	250.5000	447.0000	0	1251.0000	558.0000	0	700.5000	697.5000	0															
191	768.0000	493.5000	0	454.5000	246.0000	0	576.0000	322.5000	0	1396.5000	981.0000	0	250.5000	447.0000	0	1248.0000	556.5000	0	700.5000	697.5000	0															
192	765.0000	493.5000	0	456.0000	247.5000	0	576.0000	319.5000	0	1396.5000	981.0000	0	249.0000	444.0000	0	1246.5000	556.5000	0	702.0000	697.5000	0															
193	765.0000	492.0000	0	456.0000	244.5000	0	579.0000	316.5000	0	1395.0000	981.0000	0	252.2173	444.1551	0	1246.5000	556.5000	0	702.0000	697.5000	0															
194	768.0000	492.0000	0	456.0000	243.0000	0	580.5000	316.5000	0	1395.0000	982.5000	0	253.2132	443.7548	0	1246.5000	556.5000	0	697.5000	700.5000	0															
195	771.0000	490.5000	0	456.0000	243.0000	0	582.0000	315.0000	0	1395.0000	982.5000	0	253.5000	444.0000	0	1245.0000	555.0000	0	702.0000	697.5000	0															
196	771.0000	492.0000	0	453.0000	241.5000	0	579.0000	315.0000	0	1395.0000	982.5000	0	253.8641	444.7826	0	1243.5000	558.0000	0	702.0000	697.5000	0															
197	774.0000	493.5000	0	453.0000	243.0000	0	582.0000	313.5000	0	1398.0000	982.5000	0	252.0000	444.0000	0	1243.5000	556.5000	0	702.0000	697.5000	0															
198	777.0000	492.0000	0	451.5000	240.0000	0	582.0000	313.5000	0	1398.0000	981.0000	0	252.0000	442.5000	0	1242.0000	556.5000	0	700.5000	697.5000	0															
199	774.0000	490.5000	0	451.5000	238.5000	0	582.0000	316.5000	0	1396.5000	984.0000	0	252.0000	444.0000	0	1240.5000	553.5000	0	700.5000	697.5000	0															
200	778.5000	492.0000	0	454.5000	234.0000	0	580.5000	318.0000	0	1398.0000	987.0000	0	252.0000	444.0000	0	1240.5000	556.5000	0	699.0000	699.0000	0															
201	777.0000	492.0000	0	453.0000	232.5000	0	579.0000	319.5000	0	1399.5000	984.0000	0	253.8860	444.8061	0	1240.5000	550.5000	0	700.5000	697.5000	0															
202	777.0000	490.5000	0	453.0000	232.5000	0	580.5000	319.5000	0	1399.5000	985.5000	0	252.0000	442.5000	0	1240.5000	553.5000	0	703.5000	702.0000	0															
203	780.0000	486.0000	0	451.5000	232.5000	0	582.0000	319.5000	0	1398.0000	984.0000	0	255.2911	442.5856	0	1242.0000	550.5000	0	703.5000	702.0000	0															
204	783.0000	487.5000	0	450.0000	232.5000	0	582.0000	319.5000	0	1398.0000	985.5000	0	253.5000	444.0000	0	1243.5000	552.0000	0	700.5000	697.5000	0															
205	786.0000	487.5000	0	451.5000	231.0000	0	582.0000	321.0000	0	1398.0000	988.5000	0	255.0000	442.5000	0	1242.0000	555.0000	0	700.5000	697.5000	0															
206	784.5000	489.0000	0	451.5000	232.5000	0	582.0000	324.0000	0	1398.0000	987.0000	0	253.5000	444.0000	0	1242.0000	553.5000	0	700.5000	697.5000	0															
207	786.0000	489.0000	0	453.0000	234.0000	0	583.5000	325.5000	0	1393.5000	987.0000	0	252.0000	444.0000	0	1242.0000	558.0000	0	700.5000	697.5000	0															
208	789.0000	489.0000	0	453.0000	235.5000	0	585.0000	327.0000	0	1393.5000	985.5000	0	253.5000	447.0000	0	1243.5000	558.0000	0	700.5000	697.5000	0															
209	789.0000	487.5000	0	456.0000	238.5000	0	588.0000	327.0000	0	1392.0000	984.0000	0	256.5000	445.5000	0	1246.5000	558.0000	0	700.5000	697.5000	0															
210	789.0000	486.0000	0	456.0000	240.0000	0	588.0000	328.5000	0	1392.0000	987.0000	0	253.5000	444.0000	0	1246.5000	555.0000	0	700.5000	699.0000	0															
211	787.5000	484.5000	0	456.0000	238.5000	0	588.0000	330.0000	0	1392.0000	987.0000	0	253.5000	445.5000	0	1248.0000	556.5000	0	702.0000	699.0000	0															
212	784.5000	486.0000	0	459.0000	237.0000	0	588.0000	333.0000	0	1390.5000	987.0000	0	256.5000	442.5000	0	1248.0000	556.5000	0	700.5000	697.5000	0															
213	783.0000	483.0000	0	459.0000	235.5000	0	585.0000	331.5000	0	1389.0000	985.5000	0	253.8638	444.2124	0	1245.0000	556.5000	0	700.5000	697.5000	0															
214	784.5000	480.0000	0	457.5000	237.0000	0	583.5000	333.0000	0	1389.0000	984.0000	0	255.4172	442.2771	0	1243.5000	555.0000	0	697.5000	700.5000	0															
215	781.5000	486.0000	0	459.0000	238.5000	0	585.0000	334.5000	0	1393.5000	985.5000	0	253.5000	441.0000	0	1243.5000	553.5000	0	699.0000	699.0000	0															
216	781.5000	484.5000	0	456.0000	238.5000	0	585.0000	333.0000	0	1392.0000	988.5000	0	254.2500	441.0000	0	1242.0000	556.5000	0	699.0000	699.0000	0															
217	784.5000	484.5000	0	454.5000	240.0000	0	585.0000	333.0000	0	1390.5000	988.5000	0	250.5000	441.0000	0	1240.5000	555.0000	0	697.5000	699.0000	0															
218	787.5000	486.0000	0	454.5000	241.5000	0	582.0000	336.0000	0	1387.5000	990.0000	0	252.0000	442.5000	0	1240.5000	555.0000	0	697.5000	699.0000	0															
219	787.5000	484.5000	0	456.0000	243.0000	0	582.0000	339.0000	0	1390.5000	988.5000	0	252.0000	442.5000	0	1242.0000	553.5000	0	697.5000	699.0000	0															
220	786.0000	481.5000	0	459.0000	244.5000	0	585.0000	340.5000	0	1392.0000	990.0000	0	255.0000	445.5000	0	1242.0000	552.0000	0	697.5000	699.0000	0															
221	786.0000	483.0000	0	462.0000	246.0000	0	583.5000	342.0000	0	1392.0000	987.0000	0	255.0000	445.5000	0	1239.0000	555.0000	0	697.5000	697.5000	0															
222	787.5000	484.5000	0	459.0000	247.5000	0	585.0000	342.0000	0	1393.5000	990.0000	0	252.0000	442.5000	0	1240.5000	556.5000	0																		
223	792.0000	483.0000	0	463.5000	244.5000	0	588.0000	339.0000	0	1395.0000	987.0000	0	255.0000	448.5000	0	1239.0000	556.5000	0																		
224	796.5000	483.0000	0	463.5000	244.5000	0	586.5000	337.5000	0	1398.0000	988.5000	0	255.0000	450.0000	0	1239.0000	556.5000	0																		
225	798.0000	486.0000	0	466.5000	244.5000	0	585.0000	340.5000	0	1398.0000	985.5000	0	247.5000	442.5000	0	1239.0000	556.5000	0																		
226	796.5000	486.0000	0	466.5000	244.5000	0	585.0000	340.5000	0	1398.0000	982.5000	0	253.5000	450.0000	0	1236.0000	559.5000	0																		
227	799.5000	484.5000	0	468.0000	246.0000	0	586.5000	336.0000	0	1398.0000	982.5000	0	253.5000	451.5000	0	1237.5000	556.5000	0																		
228	796.5000	483.0000	0	469.5000	244.5000	0	585.0000	334.5000	0	1396.5000	987.0000	0	254.3364	451.3435	0	1239.0000	556.5000	0																		
229	798.0000	480.0000	0	472.5000	247.5000	0	585.0000	336.0000	0	1398.0000	985.5000	0	256.5000	460.5000	0	1239.0000	556.5000	0																		
230	796.5000	481.5000	0	474.0000	250.5000	0	586.5000	337.5000	0	1396.5000	985.5000	0	259.5000	463.5000	0	1239.0000	556.5000	0																		
231	795.0000	480.0000	0	474.0000	252.0000	0	583.5000	339.0000	0	1393.5000	987.0000	0	259.5000	465.0000	0	1242.0000	556.5000	0																		
232	796.5000	478.5000	0	471.0000	252.0000	0	583.5000	339.0000	0	1393.5000	987.0000	0	264.0000	466.5000	0	1243.5000	556.5000	0																		
233	798.0000	477.0000	0	472.5000	250.5000	0	586.5000	336.0000	0	1393.5000	990.0000	0	264.0000	465.0000	0																					
234	795.0000	474.0000	0	474.0000	249.0000	0	586.5000	336.0000	0	1395.0000	988.5000	0	264.0000	465.0000	0																					
235	795.0000	475.5000	0	472.5000	249.0000	0	588.0000	331.5000	0	1395.0000	990.0000	0	262.5000	466.5000	0																					
236	792.0000	475.5000	0	472.5000	250.5000	0	589.5000	325.5000	0	1398.0000	988.5000	0	261.0000	465.0000	0																					
237	793.5000	475.5000	0	474.0000	249.0000	0	589.5000	327.0000	0	1398.0000	990.0000	0																								
238	793.5000	474.0000	0	474.0000	249.0000	0	588.0000	325.5000	0	1395.0000	990.0000	0																								
239	792.0000	475.5000	0	474.0000	247.5000	0	591.0000	325.5000	0	1396.5000	990.0000	0																								
240	792.0000	477.0000	0	475.5000	247.5000	0	591.0000	327.0000	0																											
