Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6	X7	Y7	Flag7	X8	Y8	Flag8	X9	Y9	Flag9
Tracks 1 to 9
201	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	947.70651	442.65395	*	 	 	 	615.20037	339.75749	 	 	 	 
202	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	615.23010	337.47492	 	1197.00000	801.00000	*
203	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	947.76762	441.74357	*	 	 	 	615.17051	338.10628	 	 	 	 
204	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	947.71642	444.99807	 	223.50000	87.00000	*	615.49499	339.80575	 	1197.00000	801.00000	*
205	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	947.14331	443.61089	 	 	 	 	615.29360	338.43083	 	 	 	 
206	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	947.17856	443.60448	 	223.50000	87.00000	*	615.58309	338.35420	 	 	 	 
207	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	615.15370	339.05809	 	1195.50000	801.00000	*
208	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	947.74131	440.92478	*	 	 	 	615.09462	336.15659	 	 	 	 
209	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	615.26916	336.99902	 	 	 	 
210	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	615.21411	338.17947	 	 	 	 
211	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	947.00689	442.11679	*	223.50000	85.50000	*	614.89878	337.94151	 	 	 	 
212	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	947.26522	441.33371	 	223.50000	85.50000	 	614.85394	338.77308	 	 	 	 
213	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	614.57141	340.58583	 	1195.50000	802.50000	*
214	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	947.10765	441.90949	*	 	 	 	 	 	 	1194.00000	802.50000	 
215	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	947.57276	440.55528	 	 	 	 	614.40836	340.70305	*	 	 	 
216	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	947.04848	442.54953	 	223.50000	87.00000	*	 	 	 	1195.50000	802.50000	*
217	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	947.42694	440.70869	 	223.50000	87.00000	 	 	 	 	1194.00000	802.50000	 
218	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	947.81794	439.94972	 	223.50000	87.00000	 	 	 	 	1194.00000	801.00000	 
219	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	947.48752	443.50181	 	222.00000	87.00000	 	 	 	 	 	 	 
220	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	947.29252	442.53521	 	222.00000	87.00000	 	614.33167	340.71158	*	1194.00000	802.50000	*
221	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	947.25982	441.33775	 	223.50000	85.50000	 	 	 	 	 	 	 
222	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1194.00000	802.50000	*
223	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1194.00000	802.50000	 
224	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	946.69721	441.41719	*	 	 	 	 	 	 	 	 	 
225	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	946.57544	443.03023	 	 	 	 	 	 	 	 	 	 
226	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	946.66622	442.01545	 	 	 	 	627.00000	339.00000	*	1194.00000	801.00000	*
227	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	946.87899	441.24064	 	 	 	 	 	 	 	 	 	 
228	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	947.03519	442.19670	 	223.50000	85.50000	*	 	 	 	 	 	 
229	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	947.23175	441.83654	 	222.00000	87.00000	 	 	 	 	 	 	 
230	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	223.50000	85.50000	 	 	 	 	1194.00000	801.00000	*
231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	947.70882	439.91390	*	222.00000	85.50000	 	 	 	 	 	 	 
232	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	222.00000	85.50000	 	 	 	 	1194.00000	801.00000	*
233	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
234	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	963.00000	445.50000	*	 	 	 	 	 	 	1192.50000	801.00000	*
235	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
236	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1192.50000	801.00000	*
237	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
238	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	223.50000	85.50000	*	 	 	 	1192.50000	801.00000	*
239	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
240	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	947.06922	438.74247	*	 	 	 	 	 	 	1192.50000	802.50000	*

Track 	Length	Distance traveled	Nr of Frames
1	17.82439	3.39475	20
2	92.83251	20.11849	79
3	12.62132	3.35410	15
4	82.87071	57.50445	19
5	99.70136	24.99067	82
6	131.21482	26.67876	89
7	61.96070	6.18466	72
8	75.46486	10.70952	57
9	37.87317	16.04493	20
