Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6
Tracks 1 to 6
89	1177.50000	325.50000	 	883.09476	681.91991	 	274.50000	466.50000	 	1033.50000	790.50000	 	 	 	 	 	 	 
90	1177.50000	325.50000	 	883.50000	684.00000	 	275.16828	469.92615	 	1033.50000	790.50000	 	 	 	 	 	 	 
91	1177.50000	325.50000	 	883.50000	685.50000	 	275.70372	470.85052	 	1033.50000	790.50000	 	 	 	 	 	 	 
92	1177.50000	325.50000	 	882.91886	683.68896	 	274.11885	470.74634	 	1033.50000	790.50000	 	 	 	 	 	 	 
93	1177.50000	325.50000	 	885.00000	684.00000	 	275.62055	472.03675	 	1035.00000	790.50000	 	 	 	 	 	 	 
94	1177.50000	325.50000	 	883.55701	681.68763	 	275.98720	474.98431	 	1035.00000	790.50000	 	 	 	 	 	 	 
95	1179.00000	324.00000	 	885.00000	684.00000	 	275.28037	476.95477	 	1036.50000	790.50000	 	 	 	 	 	 	 
96	1177.50000	325.50000	 	885.00000	684.00000	 	273.96591	476.82670	 	1034.32328	793.17841	 	 	 	 	 	 	 
97	1177.50000	325.50000	 	883.50000	687.00000	 	275.51655	473.66607	 	1035.07043	788.38574	 	 	 	 	 	 	 
98	1177.50000	325.50000	 	884.15779	681.76027	 	277.76821	475.35497	 	1032.22716	788.50993	 	 	 	 	 	 	 
99	1177.50000	325.50000	 	883.50000	684.00000	 	276.10894	473.36348	 	1034.60477	787.13346	 	 	 	 	 	 	 
100	1177.50000	325.50000	 	882.40492	682.33130	 	278.08698	474.12161	 	1033.26774	787.82995	 	 	 	 	 	 	 
101	1177.50000	325.50000	 	883.50000	684.00000	 	278.49406	474.20997	 	1033.50000	787.50000	 	 	 	 	 	 	 
102	1177.50000	325.50000	 	880.68692	684.79459	 	277.13042	477.34599	 	1033.50000	786.00000	 	 	 	 	 	 	 
103	1177.50000	325.50000	 	879.36378	688.13681	 	277.17010	477.55291	 	1032.00000	786.00000	 	 	 	 	 	 	 
104	1177.50000	325.50000	 	879.60936	687.69186	 	276.29710	478.45777	 	1030.50000	786.00000	 	 	 	 	 	 	 
105	1177.50000	325.50000	 	879.91576	688.65367	 	271.50000	475.50000	 	1029.00000	786.00000	 	 	 	 	 	 	 
106	1177.50000	325.50000	 	876.49956	688.47587	 	274.15623	479.68263	 	1029.00000	786.00000	 	 	 	 	 	 	 
107	1177.50000	325.50000	 	879.05659	688.32674	 	270.00000	477.00000	 	1032.00000	786.00000	 	 	 	 	 	 	 
108	1177.50000	324.00000	 	880.50000	687.00000	 	271.50000	475.50000	 	1030.50000	786.00000	 	 	 	 	 	 	 
109	1177.50000	325.50000	 	881.31741	683.26046	 	277.06643	476.86234	 	1030.50000	784.50000	 	 	 	 	 	 	 
110	1177.50000	325.50000	 	881.71764	683.56170	 	277.11114	477.65167	 	1030.50000	784.50000	 	 	 	 	 	 	 
111	1177.50000	325.50000	 	880.50000	687.00000	 	277.62457	478.00371	 	1030.50000	784.50000	 	 	 	 	 	 	 
112	1177.50000	325.50000	 	877.50000	690.00000	 	279.89755	476.32518	 	1030.50000	784.50000	 	 	 	 	 	 	 
113	1177.50000	325.50000	 	877.50000	690.00000	 	280.08869	475.81752	 	1029.00000	784.50000	 	 	 	 	 	 	 
114	1177.50000	325.50000	 	879.00000	687.00000	 	281.71313	473.15521	 	1030.50000	786.00000	 	 	 	 	 	 	 
115	1177.50000	325.50000	 	879.00000	688.50000	 	282.18587	472.43028	 	1029.00000	786.00000	 	 	 	 	 	 	 
116	1177.50000	325.50000	 	877.50000	687.00000	 	274.50000	469.50000	 	1029.00000	786.00000	 	 	 	 	 	 	 
117	1177.50000	325.50000	 	875.81208	689.10429	 	281.52829	470.02719	 	1029.00000	786.00000	 	 	 	 	 	 	 
118	1177.50000	324.00000	 	880.51669	688.75621	 	279.90795	471.13796	 	1030.50000	789.00000	 	 	 	 	 	 	 
119	1177.50000	325.50000	 	879.02590	687.83733	 	279.39082	471.75207	 	1029.00000	787.50000	 	 	 	 	 	 	 
120	1177.50000	325.50000	 	881.75940	682.98585	 	279.85014	470.69452	 	1029.00000	786.00000	 	 	 	 	 	 	 
121	1177.50000	324.00000	 	881.85234	683.51492	 	278.56183	472.58386	 	1030.50000	786.00000	 	 	 	 	 	 	 
122	1177.50000	325.50000	 	882.00000	684.00000	 	279.16958	473.87179	 	1032.00000	786.00000	 	 	 	 	 	 	 
123	1177.50000	325.50000	 	880.50000	685.50000	 	277.50000	469.50000	 	1032.00000	786.00000	 	 	 	 	 	 	 
124	1177.50000	325.50000	 	880.50000	685.50000	 	280.96660	471.27793	 	1030.50000	784.50000	 	 	 	 	 	 	 
125	1177.50000	325.50000	 	882.00000	682.50000	 	280.45205	469.07551	 	1030.50000	786.00000	 	 	 	 	 	 	 
126	1177.50000	325.50000	 	882.00000	685.50000	 	280.31755	469.12528	 	1032.00000	786.00000	 	 	 	 	 	 	 
127	1177.50000	325.50000	 	880.50000	685.50000	 	274.50000	468.00000	 	1032.00000	786.00000	 	 	 	 	 	 	 
