Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6	X7	Y7	Flag7	X8	Y8	Flag8	X9	Y9	Flag9
Tracks 1 to 9
60	1249.50000	441.00000	 	687.00000	415.50000	 	435.00000	772.50000	 	336.00000	384.00000	 	189.00000	1021.50000	 	1079.48385	476.38582	 	 	 	 	20.49830	571.61096	 	 	 	 
61	1252.50000	439.50000	 	687.00000	418.50000	 	435.00000	771.00000	 	336.00000	385.50000	 	190.50000	1023.00000	 	1069.50000	474.00000	 	 	 	 	15.00000	573.00000	 	 	 	 
62	1251.00000	441.00000	 	687.00000	418.50000	 	435.00000	769.50000	 	336.00000	384.00000	 	190.50000	1023.00000	 	 	 	 	 	 	 	20.14140	572.11714	 	 	 	 
63	1251.00000	441.00000	 	691.85858	413.17274	 	432.00000	768.00000	 	336.00000	384.00000	 	189.00000	1023.00000	 	1069.50000	472.50000	*	 	 	 	15.00000	571.50000	 	 	 	 
64	1251.00000	441.00000	 	685.50000	417.00000	 	432.00000	771.00000	 	336.00000	384.00000	 	187.50000	1023.00000	 	1071.00000	472.50000	 	 	 	 	15.00000	570.00000	 	 	 	 
65	1251.00000	441.00000	 	684.00000	417.00000	 	432.00000	771.00000	 	337.50000	382.50000	 	186.00000	1023.00000	 	 	 	 	 	 	 	20.47479	572.71570	 	 	 	 
66	1251.00000	441.00000	 	685.50000	417.00000	 	436.50000	772.50000	 	337.50000	382.50000	 	186.00000	1023.00000	 	1072.50000	472.50000	*	 	 	 	20.10878	572.16313	 	 	 	 
67	1251.00000	441.00000	 	685.50000	417.00000	 	432.00000	772.50000	 	337.50000	381.00000	 	186.00000	1024.50000	 	1072.50000	472.50000	 	 	 	 	20.65479	572.88374	 	 	 	 
68	1251.00000	439.50000	 	684.00000	418.50000	 	433.50000	774.00000	 	339.00000	381.00000	 	187.50000	1021.50000	 	1072.50000	472.50000	 	 	 	 	20.44982	572.72864	 	 	 	 
69	1251.00000	439.50000	 	684.00000	418.50000	 	432.00000	774.00000	 	336.00000	382.50000	 	187.50000	1018.50000	 	1071.00000	471.00000	 	 	 	 	20.25540	572.47955	 	 	 	 
70	1252.50000	438.00000	 	684.00000	420.00000	 	430.50000	775.50000	 	336.00000	381.00000	 	187.50000	1018.50000	 	1069.50000	472.50000	 	 	 	 	15.00000	570.00000	 	 	 	 
71	1251.00000	438.00000	 	684.00000	420.00000	 	430.50000	774.00000	 	339.00000	382.50000	 	186.00000	1018.50000	 	1069.50000	474.00000	 	 	 	 	16.50000	570.00000	 	 	 	 
72	1252.50000	436.50000	 	685.50000	418.50000	 	427.50000	775.50000	 	337.50000	381.00000	 	187.50000	1018.50000	 	1069.50000	472.50000	 	 	 	 	15.00000	571.50000	 	 	 	 
