Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6	X7	Y7	Flag7	X8	Y8	Flag8	X9	Y9	Flag9	X10	Y10	Flag10	X11	Y11	Flag11	X12	Y12	Flag12	X13	Y13	Flag13	X14	Y14	Flag14	X15	Y15	Flag15	X16	Y16	Flag16	X17	Y17	Flag17	X18	Y18	Flag18	X19	Y19	Flag19	X20	Y20	Flag20	X21	Y21	Flag21	X22	Y22	Flag22	X23	Y23	Flag23	X24	Y24	Flag24	X25	Y25	Flag25	X26	Y26	Flag26	X27	Y27	Flag27	X28	Y28	Flag28	X29	Y29	Flag29	X30	Y30	Flag30	X31	Y31	Flag31	X32	Y32	Flag32	X33	Y33	Flag33	X34	Y34	Flag34	X35	Y35	Flag35	X36	Y36	Flag36	X37	Y37	Flag37	X38	Y38	Flag38	X39	Y39	Flag39
Tracks 1 to 39
186	384.9	888.46	*	615.4474	190.60527	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	374.72223	1052.0	*	600.625	186.125	*	 	 	 	 	 	 	 	 	 	 	 	 	112.23333	923.9667	*	1372.5	301.40475	*	1380.7858	298.88095	*	570.7353	946.67645	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
187	387.1	887.54	*	601.5	184.10869	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	377.04166	1054.7916	*	910.2	231.65	*	 	 	 	 	 	 	 	 	 	 	 	 	111.63333	926.93335	*	1380.3823	298.5	*	1378.8334	309.76666	*	1000.8889	821.6111	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
188	385.1	888.54	*	598.7632	190.5	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	571.46155	946.9231	*	1048.4474	113.13158	*	 	 	 	 	 	 	 	 	 	 	 	 	45.568966	1016.87933	*	1360.7174	565.36957	*	1318.921	619.2368	*	901.74	1060.94	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
189	385.66666	887.5	*	585.0	222.625	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	569.1667	949.56665	*	994.2407	473.72223	*	 	 	 	 	 	 	 	 	 	 	 	 	26.195652	1006.54346	*	1259.2368	684.3947	*	1151.3462	799.88464	*	1096.6177	1033.2059	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
190	386.0909	886.9545	*	1040.091	2.590909	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	152.14706	907.7353	*	999.15216	820.8043	*	 	 	 	 	 	 	 	 	 	 	 	 	25.95	1007.0	*	35.775864	997.81036	*	34.38889	289.94446	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
191	384.67648	887.2647	*	744.7308	328.6154	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	152.3125	908.25	*	1257.8158	684.7632	*	 	 	 	 	 	 	 	 	 	 	 	 	1.8125	996.0625	*	143.3125	845.3125	*	32.5	288.2647	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
192	388.16666	885.9667	*	530.9783	388.41306	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	167.8158	918.6579	*	1078.9286	1037.738	*	 	 	 	 	 	 	 	 	 	 	 	 	567.9737	950.5526	*	1047.4259	112.90741	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
193	383.23334	887.0333	*	592.3261	193.02174	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	25.681818	1008.9091	*	1257.86	681.42	*	 	 	 	 	 	 	 	 	 	 	 	 	670.8125	914.5	*	916.625	241.6875	*	 	 	 	 	 	 	 	 	 	796.2143	87.53571	 	807.6667	87.541664	*	438.02173	185.15218	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
194	568.3125	950.0625	*	473.6111	184.83333	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	545.8684	714.2895	*	1086.14	1025.54	*	 	 	 	 	 	 	 	 	 	 	 	 	1088.463	1031.6852	*	724.87933	302.7069	*	 	 	 	 	 	 	 	 	 	428.65384	103.61539	*	240.44737	424.3421	*	30.033333	289.36667	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
195	38.14706	995.08826	*	469.375	176.75	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	614.5	191.44118	*	1126.3235	541.0294	*	 	 	 	 	 	 	 	 	 	 	 	 	1038.569	471.22415	*	462.9	188.5	*	 	 	 	 	 	 	 	 	 	28.5	288.5	*	1048.8572	114.21429	*	1380.4412	547.55884	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
196	26.133333	1008.0333	*	470.5	179.7	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	569.8889	207.55556	*	1254.7106	678.6579	*	 	 	 	 	 	 	 	 	 	 	 	 	1227.0333	342.63333	*	466.14706	191.44118	*	 	 	 	 	 	 	 	 	 	25.625	287.33334	*	1052.1364	120.545456	*	1259.4615	683.7308	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
197	25.884615	1008.9231	*	466.20587	191.55882	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	581.1842	198.86842	*	1259.6923	682.6923	*	 	 	 	 	 	 	 	 	 	 	 	 	1236.2894	151.13158	*	454.3125	168.625	*	 	 	 	 	 	 	 	 	 	26.642857	286.14285	*	1303.625	25.875	*	1268.5	941.5	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
198	25.833334	1008.7083	*	235.44737	93.60526	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	723.7857	302.14285	*	1269.3096	942.6429	*	 	 	 	 	 	 	 	 	 	 	 	 	1302.3889	31.11111	*	239.25	426.25	*	 	 	 	 	 	 	 	 	 	25.166666	287.375	*	802.0926	109.46296	*	1085.8125	1027.1875	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
199	30.282608	1027.5	*	239.5	427.16666	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	746.3889	326.98148	*	1268.625	943.1667	*	 	 	 	 	 	 	 	 	 	 	 	 	962.38464	188.26923	*	135.71053	579.4474	*	 	 	 	 	 	 	 	 	 	638.5	306.83334	*	672.5741	519.2037	*	1085.0	1025.4375	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
200	28.6875	1027.375	*	236.08824	426.08823	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	818.1818	489.0909	*	1267.3096	943.3571	*	 	 	 	 	 	 	 	 	 	 	 	 	962.5345	187.8793	*	272.5	680.0333	*	 	 	 	 	 	 	 	 	 	529.2059	389.91177	*	673.3095	519.881	*	1093.3889	1031.9445	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
201	29.205883	1026.7354	*	233.66667	504.6111	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	672.7083	520.5833	*	1266.0	942.7727	*	 	 	 	 	 	 	 	 	 	 	 	 	723.0	304.5	*	266.5	676.1875	*	 	 	 	 	 	 	 	 	 	454.65	168.2	*	477.5	124.566666	*	1204.7941	967.0294	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
202	26.617647	1007.91174	*	377.55554	521.2222	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	672.39655	522.9828	*	1263.3572	944.7143	*	 	 	 	 	 	 	 	 	 	 	 	 	961.0	187.625	*	295.5625	863.4375	*	 	 	 	 	 	 	 	 	 	488.5	99.02631	*	157.1875	853.25	*	1224.5588	967.6177	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
203	130.625	935.2083	*	235.375	429.5625	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	714.6667	319.55554	*	1264.1666	944.125	*	 	 	 	 	 	 	 	 	 	 	 	 	796.9375	101.375	*	590.0333	245.9	*	 	 	 	 	 	 	 	 	 	488.60715	99.5	*	451.7381	174.21428	*	1205.8914	967.8913	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
204	153.04546	854.36365	*	232.27777	430.3889	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	713.7	319.35	*	1262.7	944.26	*	 	 	 	 	 	 	 	 	 	 	 	 	794.9783	102.28261	*	454.81033	168.77586	*	 	 	 	 	 	 	 	 	 	476.46667	126.26667	*	439.9643	194.78572	*	1253.4	679.5	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
205	151.06667	933.0	*	235.02174	431.8913	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	745.9762	323.7857	*	646.88464	829.1539	*	 	 	 	 	 	 	 	 	 	 	 	 	1054.82	125.66	*	469.4	176.85	*	 	 	 	 	 	 	 	 	 	463.22223	78.5	*	27.685184	1006.0185	*	1436.0652	1.3695652	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
206	301.25	981.8929	*	233.5625	433.1875	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	714.1842	319.23685	*	1260.8914	938.54346	*	 	 	 	 	 	 	 	 	 	 	 	 	1055.7632	135.5	*	452.5	171.5	*	 	 	 	 	 	 	 	 	 	463.6	77.1	*	454.29166	164.41667	*	1308.3125	616.0	*	335.89285	1.25	 	456.5	85.833336	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
207	154.92105	854.5526	*	241.69048	514.0238	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	572.05	226.35	*	1263.95	939.6	*	 	 	 	 	 	 	 	 	 	 	 	 	1056.5869	134.32608	*	468.58694	174.06522	*	 	 	 	 	 	 	 	 	 	339.28262	1.0217391	*	1127.4656	541.7069	*	1363.0883	561.44116	*	555.36664	957.23334	*	968.7222	852.1111	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
208	157.15	853.25	*	2.8076923	769.8077	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	589.5769	195.8077	*	1224.326	969.1957	*	 	 	 	 	 	 	 	 	 	 	 	 	1043.6428	124.21429	*	469.87036	178.2037	*	 	 	 	 	 	 	 	 	 	454.25	170.42857	*	1030.6904	719.7381	*	1340.9117	603.85297	*	598.3182	1078.0454	*	1041.8158	1034.4474	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
209	2.5454545	770.7727	*	26.891304	1008.15216	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	591.15	194.4	*	1259.3823	945.08826	*	 	 	 	 	 	 	 	 	 	 	 	 	1056.2333	135.36667	*	467.63794	173.08621	*	 	 	 	 	 	 	 	 	 	454.66	168.18	*	971.5	828.75	*	1245.7667	676.3333	*	614.375	1070.5	*	1041.95	1034.2	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
210	141.61111	938.3889	*	25.605263	1009.5	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	592.2647	220.61765	*	1257.54	945.26	*	 	 	 	 	 	 	 	 	 	 	 	 	1303.9445	27.75926	*	776.6875	107.1875	*	 	 	 	 	 	 	 	 	 	233.5	437.0	*	1062.3823	1055.0883	*	1355.5869	653.23914	*	553.76666	708.1	*	1122.9	545.7	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
211	141.36667	938.3	*	25.847826	1008.0217	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	466.4	169.4	*	1041.7759	1034.4656	*	 	 	 	 	 	 	 	 	 	 	 	 	1120.463	547.0185	*	177.16667	556.1667	*	 	 	 	 	 	 	 	 	 	128.92105	560.3947	*	379.25	894.75	*	321.5	987.9	*	317.1875	1015.1875	*	33.944443	288.0926	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
212	37.13158	996.6579	*	26.923077	1007.7308	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	591.44116	193.38235	*	1281.6765	1065.0883	*	 	 	 	 	 	 	 	 	 	 	 	 	1356.4131	291.97827	*	520.5	741.9375	*	 	 	 	 	 	 	 	 	 	382.25	894.75	*	324.05554	983.1667	*	563.5741	716.6111	*	555.9737	707.3947	*	1057.4375	137.5625	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
213	37.42	996.06	*	25.8125	1008.6875	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	440.14706	195.79411	*	1042.5	1034.5	*	 	 	 	 	 	 	 	 	 	 	 	 	1238.0927	193.87038	*	614.6667	873.4667	*	 	 	 	 	 	 	 	 	 	377.6	900.1667	*	149.85	930.35	*	347.92856	538.7857	*	971.0625	829.25	*	1045.7693	515.8461	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
214	38.394737	995.4474	*	25.033333	1009.76666	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	462.9091	200.5	*	1071.4375	1033.75	*	 	 	 	 	 	 	 	 	 	 	 	 	1360.8478	592.1957	*	623.6111	872.3333	*	 	 	 	 	 	 	 	 	 	356.0	1064.6875	*	560.9211	956.5526	*	519.26	732.42	*	720.5357	1007.0	*	1438.8334	830.8889	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
215	2.2142856	716.5952	*	374.82	904.3	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	573.63336	225.83333	*	1070.5952	1037.881	*	 	 	 	 	 	 	 	 	 	 	 	 	1045.7941	515.85297	*	615.9091	873.1818	*	 	 	 	 	 	 	 	 	 	358.1842	541.3947	*	216.23685	502.28946	*	714.7593	318.24075	*	902.45	251.5	*	1228.2894	174.44737	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
216	37.02941	997.2059	*	323.7	984.56665	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	573.67645	225.79411	*	1353.75	655.05	*	 	 	 	 	 	 	 	 	 	 	 	 	1366.2931	598.15515	*	558.1	723.56665	*	 	 	 	 	 	 	 	 	 	210.77777	370.3889	*	27.06	286.7	*	727.5625	316.3125	*	719.46	303.34	*	1228.1875	173.625	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
217	2.9347825	769.15216	*	557.85	958.95	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	444.83334	180.56667	*	1353.7	667.1667	*	 	 	 	 	 	 	 	 	 	 	 	 	1355.1842	322.07895	*	553.0455	720.13635	*	 	 	 	 	 	 	 	 	 	327.69232	237.07692	*	132.83333	597.2917	*	714.63336	317.76666	*	1045.1666	515.8333	*	1227.7106	194.44737	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
218	1.9666667	1000.1	*	709.25	1012.4	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	583.55554	221.0	*	1045.375	516.3333	*	 	 	 	 	 	 	 	 	 	 	 	 	1238.3125	195.5625	*	519.26666	732.1	*	 	 	 	 	 	 	 	 	 	228.34	511.34	*	714.3	317.85	*	943.0217	237.36957	*	1034.4546	391.22726	*	1227.7667	174.9	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
219	64.5	887.625	*	646.8684	832.3421	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	949.2778	209.77777	*	1046.0454	516.1818	*	 	 	 	 	 	 	 	 	 	 	 	 	1237.9736	194.92105	*	516.6429	711.1667	*	 	 	 	 	 	 	 	 	 	535.5	712.1923	*	561.03845	762.4231	*	1227.7727	193.72728	*	1355.5344	324.2931	*	1332.638	606.81036	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
220	325.0	982.8125	*	871.93475	876.63043	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1237.6578	194.23685	*	1045.1471	516.14703	*	 	 	 	 	 	 	 	 	 	 	 	 	1307.75	337.75	*	587.9706	206.91176	*	 	 	 	 	 	 	 	 	 	1103.0	855.23334	*	1420.75	128.5625	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
221	626.2857	874.9286	*	1041.8182	1034.8636	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1238.7963	196.16667	*	1045.1957	515.587	*	 	 	 	 	 	 	 	 	 	 	 	 	1333.2727	611.1818	*	605.85297	199.67647	*	 	 	 	 	 	 	 	 	 	1061.18	531.18	*	1051.0834	147.29167	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
222	644.54	830.98	*	1042.674	1034.4565	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1226.75	175.1	*	1102.9348	855.9783	*	 	 	 	 	 	 	 	 	 	 	 	 	1354.4584	324.04166	*	594.5	204.1	*	 	 	 	 	 	 	 	 	 	729.42	313.9	*	1222.119	166.83333	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
223	560.75	765.75	*	1102.8914	854.1957	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1224.1	164.5	*	1230.1897	674.60345	*	 	 	 	 	 	 	 	 	 	 	 	 	1354.6333	323.36667	*	456.5	84.23333	*	 	 	 	 	 	 	 	 	 	1282.8	360.5	*	1350.7222	657.2778	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
224	1235.4	676.6	*	1290.7778	354.44446	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1187.1875	155.9375	*	1371.2142	278.5	*	 	 	 	 	 	 	 	 	 	 	 	 	1189.2727	136.27272	*	1318.4	26.25	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
225	1347.8529	605.55884	*	1289.6177	354.67648	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1194.5	154.5625	*	1293.9	365.76666	*	 	 	 	 	 	 	 	 	 	 	 	 	1186.3334	136.77777	*	1008.0263	1.6578947	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	799.9	101.566666	*	2.1	277.65	*	714.6786	318.32144	*	345.9138	568.569	*	1396.5555	582.8333	*	131.5	598.8333	*
226	1345.9375	607.0625	*	1293.8889	369.8889	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1188.7222	136.83333	*	1340.9073	613.46295	*	 	 	 	 	 	 	 	 	 	 	 	 	787.0455	124.27273	*	715.0357	318.35715	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1112.1666	549.93335	*	340.2586	568.9828	*	872.67645	877.2059	*	324.25	987.65	*	1325.2059	616.32355	*	1236.4546	677.63635	*
227	1343.375	609.6875	*	1239.6578	196.23685	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1188.0	137.6875	*	1114.38	552.02	*	 	 	 	 	 	 	 	 	 	 	 	 	803.2143	109.02381	*	717.7963	308.7963	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1222.1316	165.39473	*	342.1875	566.4375	*	696.0333	931.63336	*	374.17856	905.5	*	1070.591	1034.1818	*	1051.3667	147.63333	*
228	1332.6177	612.91174	*	1209.6111	155.88889	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1392.4333	53.3	*	1229.7174	678.36957	*	 	 	 	 	 	 	 	 	 	 	 	 	777.8571	109.42857	*	714.9643	318.32144	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1282.1842	359.6579	*	371.58	906.06	*	706.0357	1031.2858	*	291.2647	995.0294	*	991.23334	1028.0667	*	1283.6333	369.03333	*
229	1320.4333	655.8333	*	1201.6333	196.5	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1366.1666	332.33334	*	996.5	1017.7941	*	 	 	 	 	 	 	 	 	 	 	 	 	748.9706	324.2647	*	715.63794	318.7414	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	999.875	1029.9166	*	374.13635	905.9545	*	599.3125	1078.5625	*	2.2619047	998.8333	*	637.05	878.35	*	580.5	839.5	*
230	1318.8914	629.587	*	1246.3125	136.75	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1432.4375	327.1875	*	1253.8334	938.5952	*	 	 	 	 	 	 	 	 	 	 	 	 	777.8333	111.12963	*	445.16666	207.5	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	576.6875	838.0	*	372.58694	904.7174	*	534.75	712.625	*	1349.3125	631.25	*	1349.9	605.86	*	1009.2407	1.2037038	*
231	1351.85	604.75	*	1198.9	170.3	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1282.2916	359.70834	*	1228.2142	672.5	*	 	 	 	 	 	 	 	 	 	 	 	 	1202.25	198.3	*	318.5	244.76315	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	576.5	837.5	*	371.77777	904.1111	*	534.6875	711.5625	*	1314.4584	9.375	*	442.36957	1069.8043	*	290.98276	997.15515	*
